pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
SSSS	CM043863.1	4870001	4880000	0.0	657	0	88575	11946
BBSS	CM043863.1	4870001	4880000	0.0005171238511623	657	22	42543	819
BBBB	CM043863.1	4870001	4880000	0.0	657	0	18370	11195
BBBB	CM043863.1	4880001	4890000	0.0	148	0	4144	2516
SSSS	CM043863.1	4880001	4890000	0.0	148	0	20763	1881
BBSS	CM043863.1	4880001	4890000	0.0	148	0	9012	756
SSSS	CM043863.1	4890001	4900000	0.0	63	0	8088	1551
BBSS	CM043863.1	4890001	4900000	0.0	63	0	4158	0
BBBB	CM043863.1	4890001	4900000	0.0	63	0	1764	1071
BBBB	CM043863.1	4900001	4910000	NA	0	NA	NA	NA
BBSS	CM043863.1	4900001	4910000	NA	0	NA	NA	NA
SSSS	CM043863.1	4900001	4910000	NA	0	NA	NA	NA
BBBB	CM043863.1	4910001	4920000	NA	0	NA	NA	NA
BBSS	CM043863.1	4910001	4920000	NA	0	NA	NA	NA
SSSS	CM043863.1	4910001	4920000	NA	0	NA	NA	NA
BBBB	CM043863.1	4920001	4930000	NA	0	NA	NA	NA
SSSS	CM043863.1	4920001	4930000	NA	0	NA	NA	NA
BBSS	CM043863.1	4920001	4930000	NA	0	NA	NA	NA
SSSS	CM043863.1	4930001	4940000	NA	0	NA	NA	NA
BBBB	CM043863.1	4930001	4940000	NA	0	NA	NA	NA
BBSS	CM043863.1	4930001	4940000	NA	0	NA	NA	NA
BBBB	CM043863.1	4940001	4950000	NA	0	NA	NA	NA
BBSS	CM043863.1	4940001	4950000	NA	0	NA	NA	NA
SSSS	CM043863.1	4940001	4950000	NA	0	NA	NA	NA
BBBB	CM043863.1	4950001	4960000	NA	0	NA	NA	NA
BBSS	CM043863.1	4950001	4960000	NA	0	NA	NA	NA
SSSS	CM043863.1	4950001	4960000	NA	0	NA	NA	NA
SSSS	CM043863.1	4960001	4970000	NA	0	NA	NA	NA
BBBB	CM043863.1	4960001	4970000	NA	0	NA	NA	NA
BBSS	CM043863.1	4960001	4970000	NA	0	NA	NA	NA
BBBB	CM043863.1	4970001	4980000	NA	0	NA	NA	NA
BBSS	CM043863.1	4970001	4980000	NA	0	NA	NA	NA
SSSS	CM043863.1	4970001	4980000	NA	0	NA	NA	NA
BBSS	CM043863.1	4980001	4990000	NA	0	NA	NA	NA
SSSS	CM043863.1	4980001	4990000	NA	0	NA	NA	NA
BBBB	CM043863.1	4980001	4990000	NA	0	NA	NA	NA
BBSS	CM043863.1	4990001	5000000	NA	0	NA	NA	NA
BBBB	CM043863.1	4990001	5000000	NA	0	NA	NA	NA
SSSS	CM043863.1	4990001	5000000	NA	0	NA	NA	NA
SSSS	CM043863.1	5000001	5010000	NA	0	NA	NA	NA
BBSS	CM043863.1	5000001	5010000	NA	0	NA	NA	NA
BBBB	CM043863.1	5000001	5010000	NA	0	NA	NA	NA
SSSS	CM043863.1	5010001	5020000	NA	0	NA	NA	NA
BBBB	CM043863.1	5010001	5020000	NA	0	NA	NA	NA
BBSS	CM043863.1	5010001	5020000	NA	0	NA	NA	NA
SSSS	CM043863.1	5020001	5030000	NA	0	NA	NA	NA
BBSS	CM043863.1	5020001	5030000	NA	0	NA	NA	NA
BBBB	CM043863.1	5020001	5030000	NA	0	NA	NA	NA
BBBB	CM043863.1	5030001	5040000	NA	0	NA	NA	NA
SSSS	CM043863.1	5030001	5040000	NA	0	NA	NA	NA
BBSS	CM043863.1	5030001	5040000	NA	0	NA	NA	NA
BBSS	CM043863.1	5040001	5050000	NA	0	NA	NA	NA
SSSS	CM043863.1	5040001	5050000	NA	0	NA	NA	NA
BBBB	CM043863.1	5040001	5050000	NA	0	NA	NA	NA
BBSS	CM043863.1	5050001	5060000	NA	0	NA	NA	NA
SSSS	CM043863.1	5050001	5060000	NA	0	NA	NA	NA
BBBB	CM043863.1	5050001	5060000	NA	0	NA	NA	NA
BBBB	CM043863.1	5060001	5070000	NA	0	NA	NA	NA
BBSS	CM043863.1	5060001	5070000	NA	0	NA	NA	NA
SSSS	CM043863.1	5060001	5070000	NA	0	NA	NA	NA
BBBB	CM043863.1	5070001	5080000	NA	0	NA	NA	NA
SSSS	CM043863.1	5070001	5080000	NA	0	NA	NA	NA
BBSS	CM043863.1	5070001	5080000	NA	0	NA	NA	NA
BBBB	CM043863.1	5080001	5090000	NA	0	NA	NA	NA
BBSS	CM043863.1	5080001	5090000	NA	0	NA	NA	NA
SSSS	CM043863.1	5080001	5090000	NA	0	NA	NA	NA
BBBB	CM043863.1	5090001	5100000	NA	0	NA	NA	NA
BBSS	CM043863.1	5090001	5100000	NA	0	NA	NA	NA
SSSS	CM043863.1	5090001	5100000	NA	0	NA	NA	NA
SSSS	CM043863.1	5100001	5110000	0.0	23	0	3519	0
BBBB	CM043863.1	5100001	5110000	0.0	23	0	644	391
BBSS	CM043863.1	5100001	5110000	0.0	23	0	1035	483
BBBB	CM043863.1	5110001	5120000	0.0	806	0	34376	1894
SSSS	CM043863.1	5110001	5120000	0.0	806	0	120235	3083
BBSS	CM043863.1	5110001	5120000	0.0	806	0	51075	2121
BBBB	CM043863.1	5120001	5130000	0.0007446709485246	743	24	32229	1206
BBSS	CM043863.1	5120001	5130000	0.0	743	0	47841	1197
SSSS	CM043863.1	5120001	5130000	0.0	743	0	111117	2562
BBBB	CM043863.1	5130001	5140000	NA	0	NA	NA	NA
BBSS	CM043863.1	5130001	5140000	NA	0	NA	NA	NA
SSSS	CM043863.1	5130001	5140000	NA	0	NA	NA	NA
BBBB	CM043863.1	5140001	5150000	NA	0	NA	NA	NA
BBSS	CM043863.1	5140001	5150000	NA	0	NA	NA	NA
SSSS	CM043863.1	5140001	5150000	NA	0	NA	NA	NA
SSSS	CM043863.1	5150001	5160000	NA	0	NA	NA	NA
BBBB	CM043863.1	5150001	5160000	NA	0	NA	NA	NA
BBSS	CM043863.1	5150001	5160000	NA	0	NA	NA	NA
BBBB	CM043863.1	5160001	5170000	0.0	390	0	17142	408
SSSS	CM043863.1	5160001	5170000	0.0	390	0	58548	1122
BBSS	CM043863.1	5160001	5170000	0.0	390	0	23840	1900
BBBB	CM043863.1	5170001	5180000	0.0	1122	0	47688	2802
BBSS	CM043863.1	5170001	5180000	0.0001487732965457	1122	11	73938	114
SSSS	CM043863.1	5170001	5180000	0.0	1122	0	155326	16340
BBBB	CM043863.1	5180001	5190000	0.0	844	0	36365	1615
BBSS	CM043863.1	5180001	5190000	0.0	844	0	54129	1575
SSSS	CM043863.1	5180001	5190000	0.0	844	0	103851	25281
BBBB	CM043863.1	5190001	5200000	0.0005878786765381	1227	32	54433	782
BBSS	CM043863.1	5190001	5200000	0.0011387163561076	1227	88	77280	3702
SSSS	CM043863.1	5190001	5200000	0.0	1227	0	173400	14331
BBSS	CM043863.1	5200001	5210000	0.0	34	0	2244	0
SSSS	CM043863.1	5200001	5210000	0.0	34	0	4080	1122
BBBB	CM043863.1	5200001	5210000	0.0	34	0	952	578
BBBB	CM043863.1	5210001	5220000	0.0	1157	0	49553	2512
BBSS	CM043863.1	5210001	5220000	0.0006307878137162	1157	47	74510	1852
SSSS	CM043863.1	5210001	5220000	0.0	1157	0	174447	2574
BBBB	CM043863.1	5220001	5230000	NA	0	NA	NA	NA
BBSS	CM043863.1	5220001	5230000	NA	0	NA	NA	NA
SSSS	CM043863.1	5220001	5230000	NA	0	NA	NA	NA
BBBB	CM043863.1	5230001	5240000	0.0	227	0	9416	799
BBSS	CM043863.1	5230001	5240000	0.0	227	0	12548	2434
SSSS	CM043863.1	5230001	5240000	0.0	227	0	33906	825
BBBB	CM043863.1	5240001	5250000	NA	0	NA	NA	NA
BBSS	CM043863.1	5240001	5250000	NA	0	NA	NA	NA
SSSS	CM043863.1	5240001	5250000	NA	0	NA	NA	NA
SSSS	CM043863.1	5250001	5260000	NA	0	NA	NA	NA
BBBB	CM043863.1	5250001	5260000	NA	0	NA	NA	NA
BBSS	CM043863.1	5250001	5260000	NA	0	NA	NA	NA
BBBB	CM043863.1	5260001	5270000	NA	0	NA	NA	NA
BBSS	CM043863.1	5260001	5270000	NA	0	NA	NA	NA
SSSS	CM043863.1	5260001	5270000	NA	0	NA	NA	NA
BBBB	CM043863.1	5270001	5280000	NA	0	NA	NA	NA
BBSS	CM043863.1	5270001	5280000	NA	0	NA	NA	NA
SSSS	CM043863.1	5270001	5280000	NA	0	NA	NA	NA
BBBB	CM043863.1	5280001	5290000	NA	0	NA	NA	NA
BBSS	CM043863.1	5280001	5290000	NA	0	NA	NA	NA
SSSS	CM043863.1	5280001	5290000	NA	0	NA	NA	NA
BBSS	CM043863.1	5290001	5300000	NA	0	NA	NA	NA
BBBB	CM043863.1	5290001	5300000	NA	0	NA	NA	NA
SSSS	CM043863.1	5290001	5300000	NA	0	NA	NA	NA
SSSS	CM043863.1	5300001	5310000	NA	0	NA	NA	NA
BBSS	CM043863.1	5300001	5310000	NA	0	NA	NA	NA
BBBB	CM043863.1	5300001	5310000	NA	0	NA	NA	NA
BBBB	CM043863.1	5310001	5320000	NA	0	NA	NA	NA
SSSS	CM043863.1	5310001	5320000	NA	0	NA	NA	NA
BBSS	CM043863.1	5310001	5320000	NA	0	NA	NA	NA
SSSS	CM043863.1	5320001	5330000	NA	0	NA	NA	NA
BBBB	CM043863.1	5320001	5330000	NA	0	NA	NA	NA
BBSS	CM043863.1	5320001	5330000	NA	0	NA	NA	NA
BBSS	CM043863.1	5330001	5340000	NA	0	NA	NA	NA
BBBB	CM043863.1	5330001	5340000	NA	0	NA	NA	NA
SSSS	CM043863.1	5330001	5340000	NA	0	NA	NA	NA
SSSS	CM043863.1	5340001	5350000	NA	0	NA	NA	NA
BBSS	CM043863.1	5340001	5350000	NA	0	NA	NA	NA
BBBB	CM043863.1	5340001	5350000	NA	0	NA	NA	NA
SSSS	CM043863.1	5350001	5360000	NA	0	NA	NA	NA
BBSS	CM043863.1	5350001	5360000	NA	0	NA	NA	NA
BBBB	CM043863.1	5350001	5360000	NA	0	NA	NA	NA
SSSS	CM043863.1	5360001	5370000	NA	0	NA	NA	NA
BBSS	CM043863.1	5360001	5370000	NA	0	NA	NA	NA
BBBB	CM043863.1	5360001	5370000	NA	0	NA	NA	NA
BBBB	CM043863.1	5370001	5380000	NA	0	NA	NA	NA
SSSS	CM043863.1	5370001	5380000	NA	0	NA	NA	NA
BBSS	CM043863.1	5370001	5380000	NA	0	NA	NA	NA
BBBB	CM043863.1	5380001	5390000	NA	0	NA	NA	NA
BBSS	CM043863.1	5380001	5390000	NA	0	NA	NA	NA
SSSS	CM043863.1	5380001	5390000	NA	0	NA	NA	NA
SSSS	CM043863.1	5390001	5400000	NA	0	NA	NA	NA
BBBB	CM043863.1	5390001	5400000	NA	0	NA	NA	NA
BBSS	CM043863.1	5390001	5400000	NA	0	NA	NA	NA
SSSS	CM043863.1	5400001	5410000	NA	0	NA	NA	NA
BBSS	CM043863.1	5400001	5410000	NA	0	NA	NA	NA
BBBB	CM043863.1	5400001	5410000	NA	0	NA	NA	NA
SSSS	CM043863.1	5410001	5420000	NA	0	NA	NA	NA
BBSS	CM043863.1	5410001	5420000	NA	0	NA	NA	NA
BBBB	CM043863.1	5410001	5420000	NA	0	NA	NA	NA
SSSS	CM043863.1	5420001	5430000	NA	0	NA	NA	NA
BBSS	CM043863.1	5420001	5430000	NA	0	NA	NA	NA
BBBB	CM043863.1	5420001	5430000	NA	0	NA	NA	NA
SSSS	CM043863.1	5430001	5440000	NA	0	NA	NA	NA
BBSS	CM043863.1	5430001	5440000	NA	0	NA	NA	NA
BBBB	CM043863.1	5430001	5440000	NA	0	NA	NA	NA
BBSS	CM043863.1	5440001	5450000	NA	0	NA	NA	NA
SSSS	CM043863.1	5440001	5450000	NA	0	NA	NA	NA
BBBB	CM043863.1	5440001	5450000	NA	0	NA	NA	NA
SSSS	CM043863.1	5450001	5460000	0.0092596795424628	435	612	66093	462
BBSS	CM043863.1	5450001	5460000	0.0006092916984006	435	16	26260	2450
BBBB	CM043863.1	5450001	5460000	0.0	435	0	17836	1739
BBBB	CM043863.1	5460001	5470000	0.0	696	0	23552	7768
SSSS	CM043863.1	5460001	5470000	0.0	696	0	104046	2442
BBSS	CM043863.1	5460001	5470000	0.0030493233618233	696	137	44928	1008
SSSS	CM043863.1	5470001	5480000	0.0	728	0	110097	1287
BBSS	CM043863.1	5470001	5480000	0.0007548594074353	728	36	47691	357
BBBB	CM043863.1	5470001	5480000	0.0002887773887304	728	8	27703	5057
SSSS	CM043863.1	5480001	5490000	0.0	456	0	69768	0
BBSS	CM043863.1	5480001	5490000	0.0	456	0	27566	2530
BBBB	CM043863.1	5480001	5490000	0.0	456	0	20112	408
SSSS	CM043863.1	5490001	5500000	NA	0	NA	NA	NA
BBSS	CM043863.1	5490001	5500000	NA	0	NA	NA	NA
BBBB	CM043863.1	5490001	5500000	NA	0	NA	NA	NA
BBBB	CM043863.1	5500001	5510000	NA	0	NA	NA	NA
BBSS	CM043863.1	5500001	5510000	NA	0	NA	NA	NA
SSSS	CM043863.1	5500001	5510000	NA	0	NA	NA	NA
BBBB	CM043863.1	5510001	5520000	NA	0	NA	NA	NA
SSSS	CM043863.1	5510001	5520000	NA	0	NA	NA	NA
BBSS	CM043863.1	5510001	5520000	NA	0	NA	NA	NA
SSSS	CM043863.1	5520001	5530000	NA	0	NA	NA	NA
BBSS	CM043863.1	5520001	5530000	NA	0	NA	NA	NA
BBBB	CM043863.1	5520001	5530000	NA	0	NA	NA	NA
SSSS	CM043863.1	5530001	5540000	NA	0	NA	NA	NA
BBSS	CM043863.1	5530001	5540000	NA	0	NA	NA	NA
BBBB	CM043863.1	5530001	5540000	NA	0	NA	NA	NA
BBSS	CM043863.1	5540001	5550000	NA	0	NA	NA	NA
SSSS	CM043863.1	5540001	5550000	NA	0	NA	NA	NA
BBBB	CM043863.1	5540001	5550000	NA	0	NA	NA	NA
BBBB	CM043863.1	5550001	5560000	NA	0	NA	NA	NA
BBSS	CM043863.1	5550001	5560000	NA	0	NA	NA	NA
SSSS	CM043863.1	5550001	5560000	NA	0	NA	NA	NA
BBBB	CM043863.1	5560001	5570000	NA	0	NA	NA	NA
BBSS	CM043863.1	5560001	5570000	NA	0	NA	NA	NA
SSSS	CM043863.1	5560001	5570000	NA	0	NA	NA	NA
BBBB	CM043863.1	5570001	5580000	NA	0	NA	NA	NA
SSSS	CM043863.1	5570001	5580000	NA	0	NA	NA	NA
BBSS	CM043863.1	5570001	5580000	NA	0	NA	NA	NA
BBSS	CM043863.1	5580001	5590000	NA	0	NA	NA	NA
SSSS	CM043863.1	5580001	5590000	NA	0	NA	NA	NA
BBBB	CM043863.1	5580001	5590000	NA	0	NA	NA	NA
BBBB	CM043863.1	5590001	5600000	NA	0	NA	NA	NA
BBSS	CM043863.1	5590001	5600000	NA	0	NA	NA	NA
SSSS	CM043863.1	5590001	5600000	NA	0	NA	NA	NA
BBBB	CM043863.1	5600001	5610000	NA	0	NA	NA	NA
BBSS	CM043863.1	5600001	5610000	NA	0	NA	NA	NA
SSSS	CM043863.1	5600001	5610000	NA	0	NA	NA	NA
SSSS	CM043863.1	5610001	5620000	NA	0	NA	NA	NA
BBBB	CM043863.1	5610001	5620000	NA	0	NA	NA	NA
BBSS	CM043863.1	5610001	5620000	NA	0	NA	NA	NA
BBBB	CM043863.1	5620001	5630000	NA	0	NA	NA	NA
BBSS	CM043863.1	5620001	5630000	NA	0	NA	NA	NA
SSSS	CM043863.1	5620001	5630000	NA	0	NA	NA	NA
BBBB	CM043863.1	5630001	5640000	NA	0	NA	NA	NA
BBSS	CM043863.1	5630001	5640000	NA	0	NA	NA	NA
SSSS	CM043863.1	5630001	5640000	NA	0	NA	NA	NA
BBBB	CM043863.1	5640001	5650000	NA	0	NA	NA	NA
BBSS	CM043863.1	5640001	5650000	NA	0	NA	NA	NA
SSSS	CM043863.1	5640001	5650000	NA	0	NA	NA	NA
SSSS	CM043863.1	5650001	5660000	NA	0	NA	NA	NA
BBBB	CM043863.1	5650001	5660000	NA	0	NA	NA	NA
BBSS	CM043863.1	5650001	5660000	NA	0	NA	NA	NA
SSSS	CM043863.1	5660001	5670000	NA	0	NA	NA	NA
BBBB	CM043863.1	5660001	5670000	NA	0	NA	NA	NA
BBSS	CM043863.1	5660001	5670000	NA	0	NA	NA	NA
BBBB	CM043863.1	5670001	5680000	NA	0	NA	NA	NA
BBSS	CM043863.1	5670001	5680000	NA	0	NA	NA	NA
SSSS	CM043863.1	5670001	5680000	NA	0	NA	NA	NA
BBBB	CM043863.1	5680001	5690000	NA	0	NA	NA	NA
BBSS	CM043863.1	5680001	5690000	NA	0	NA	NA	NA
SSSS	CM043863.1	5680001	5690000	NA	0	NA	NA	NA
BBBB	CM043863.1	5690001	5700000	NA	0	NA	NA	NA
BBSS	CM043863.1	5690001	5700000	NA	0	NA	NA	NA
SSSS	CM043863.1	5690001	5700000	NA	0	NA	NA	NA
BBBB	CM043863.1	5700001	5710000	NA	0	NA	NA	NA
BBSS	CM043863.1	5700001	5710000	NA	0	NA	NA	NA
SSSS	CM043863.1	5700001	5710000	NA	0	NA	NA	NA
SSSS	CM043863.1	5710001	5720000	NA	0	NA	NA	NA
BBSS	CM043863.1	5710001	5720000	NA	0	NA	NA	NA
BBBB	CM043863.1	5710001	5720000	NA	0	NA	NA	NA
BBBB	CM043863.1	5720001	5730000	NA	0	NA	NA	NA
BBSS	CM043863.1	5720001	5730000	NA	0	NA	NA	NA
SSSS	CM043863.1	5720001	5730000	NA	0	NA	NA	NA
BBBB	CM043863.1	5730001	5740000	NA	0	NA	NA	NA
BBSS	CM043863.1	5730001	5740000	NA	0	NA	NA	NA
SSSS	CM043863.1	5730001	5740000	NA	0	NA	NA	NA
BBBB	CM043863.1	5740001	5750000	NA	0	NA	NA	NA
BBSS	CM043863.1	5740001	5750000	NA	0	NA	NA	NA
SSSS	CM043863.1	5740001	5750000	NA	0	NA	NA	NA
BBBB	CM043863.1	5750001	5760000	NA	0	NA	NA	NA
BBSS	CM043863.1	5750001	5760000	NA	0	NA	NA	NA
SSSS	CM043863.1	5750001	5760000	NA	0	NA	NA	NA
BBSS	CM043863.1	5760001	5770000	NA	0	NA	NA	NA
SSSS	CM043863.1	5760001	5770000	NA	0	NA	NA	NA
BBBB	CM043863.1	5760001	5770000	NA	0	NA	NA	NA
SSSS	CM043863.1	5770001	5780000	NA	0	NA	NA	NA
BBSS	CM043863.1	5770001	5780000	NA	0	NA	NA	NA
BBBB	CM043863.1	5770001	5780000	NA	0	NA	NA	NA
BBBB	CM043863.1	5780001	5790000	NA	0	NA	NA	NA
BBSS	CM043863.1	5780001	5790000	NA	0	NA	NA	NA
SSSS	CM043863.1	5780001	5790000	NA	0	NA	NA	NA
BBBB	CM043863.1	5790001	5800000	NA	0	NA	NA	NA
BBSS	CM043863.1	5790001	5800000	NA	0	NA	NA	NA
SSSS	CM043863.1	5790001	5800000	NA	0	NA	NA	NA
BBBB	CM043863.1	5800001	5810000	NA	0	NA	NA	NA
BBSS	CM043863.1	5800001	5810000	NA	0	NA	NA	NA
SSSS	CM043863.1	5800001	5810000	NA	0	NA	NA	NA
SSSS	CM043863.1	5810001	5820000	NA	0	NA	NA	NA
BBSS	CM043863.1	5810001	5820000	NA	0	NA	NA	NA
BBBB	CM043863.1	5810001	5820000	NA	0	NA	NA	NA
BBBB	CM043863.1	5820001	5830000	NA	0	NA	NA	NA
BBSS	CM043863.1	5820001	5830000	NA	0	NA	NA	NA
SSSS	CM043863.1	5820001	5830000	NA	0	NA	NA	NA
BBBB	CM043863.1	5830001	5840000	NA	0	NA	NA	NA
BBSS	CM043863.1	5830001	5840000	NA	0	NA	NA	NA
SSSS	CM043863.1	5830001	5840000	NA	0	NA	NA	NA
BBBB	CM043863.1	5840001	5850000	NA	0	NA	NA	NA
BBSS	CM043863.1	5840001	5850000	NA	0	NA	NA	NA
SSSS	CM043863.1	5840001	5850000	NA	0	NA	NA	NA
SSSS	CM043863.1	5850001	5860000	NA	0	NA	NA	NA
BBSS	CM043863.1	5850001	5860000	NA	0	NA	NA	NA
BBBB	CM043863.1	5850001	5860000	NA	0	NA	NA	NA
BBBB	CM043863.1	5860001	5870000	NA	0	NA	NA	NA
BBSS	CM043863.1	5860001	5870000	NA	0	NA	NA	NA
SSSS	CM043863.1	5860001	5870000	NA	0	NA	NA	NA
BBBB	CM043863.1	5870001	5880000	NA	0	NA	NA	NA
BBSS	CM043863.1	5870001	5880000	NA	0	NA	NA	NA
SSSS	CM043863.1	5870001	5880000	NA	0	NA	NA	NA
BBBB	CM043863.1	5880001	5890000	NA	0	NA	NA	NA
BBSS	CM043863.1	5880001	5890000	NA	0	NA	NA	NA
SSSS	CM043863.1	5880001	5890000	NA	0	NA	NA	NA
SSSS	CM043863.1	5890001	5900000	NA	0	NA	NA	NA
BBSS	CM043863.1	5890001	5900000	NA	0	NA	NA	NA
BBBB	CM043863.1	5890001	5900000	NA	0	NA	NA	NA
BBBB	CM043863.1	5900001	5910000	NA	0	NA	NA	NA
BBSS	CM043863.1	5900001	5910000	NA	0	NA	NA	NA
SSSS	CM043863.1	5900001	5910000	NA	0	NA	NA	NA
BBBB	CM043863.1	5910001	5920000	NA	0	NA	NA	NA
BBSS	CM043863.1	5910001	5920000	NA	0	NA	NA	NA
SSSS	CM043863.1	5910001	5920000	NA	0	NA	NA	NA
BBBB	CM043863.1	5920001	5930000	NA	0	NA	NA	NA
BBSS	CM043863.1	5920001	5930000	NA	0	NA	NA	NA
SSSS	CM043863.1	5920001	5930000	NA	0	NA	NA	NA
BBSS	CM043863.1	5930001	5940000	NA	0	NA	NA	NA
SSSS	CM043863.1	5930001	5940000	NA	0	NA	NA	NA
BBBB	CM043863.1	5930001	5940000	NA	0	NA	NA	NA
BBBB	CM043863.1	5940001	5950000	NA	0	NA	NA	NA
BBSS	CM043863.1	5940001	5950000	NA	0	NA	NA	NA
SSSS	CM043863.1	5940001	5950000	NA	0	NA	NA	NA
BBBB	CM043863.1	5950001	5960000	NA	0	NA	NA	NA
BBSS	CM043863.1	5950001	5960000	NA	0	NA	NA	NA
SSSS	CM043863.1	5950001	5960000	NA	0	NA	NA	NA
BBBB	CM043863.1	5960001	5970000	NA	0	NA	NA	NA
BBSS	CM043863.1	5960001	5970000	NA	0	NA	NA	NA
SSSS	CM043863.1	5960001	5970000	NA	0	NA	NA	NA
SSSS	CM043863.1	5970001	5980000	NA	0	NA	NA	NA
BBSS	CM043863.1	5970001	5980000	NA	0	NA	NA	NA
BBBB	CM043863.1	5970001	5980000	NA	0	NA	NA	NA
BBBB	CM043863.1	5980001	5990000	NA	0	NA	NA	NA
BBSS	CM043863.1	5980001	5990000	NA	0	NA	NA	NA
SSSS	CM043863.1	5980001	5990000	NA	0	NA	NA	NA
BBBB	CM043863.1	5990001	6000000	NA	0	NA	NA	NA
BBSS	CM043863.1	5990001	6000000	NA	0	NA	NA	NA
SSSS	CM043863.1	5990001	6000000	NA	0	NA	NA	NA
BBBB	CM043863.1	6000001	6010000	NA	0	NA	NA	NA
BBSS	CM043863.1	6000001	6010000	NA	0	NA	NA	NA
SSSS	CM043863.1	6000001	6010000	NA	0	NA	NA	NA
BBSS	CM043863.1	6010001	6020000	NA	0	NA	NA	NA
SSSS	CM043863.1	6010001	6020000	NA	0	NA	NA	NA
BBBB	CM043863.1	6010001	6020000	NA	0	NA	NA	NA
BBBB	CM043863.1	6020001	6030000	NA	0	NA	NA	NA
BBSS	CM043863.1	6020001	6030000	NA	0	NA	NA	NA
SSSS	CM043863.1	6020001	6030000	NA	0	NA	NA	NA
BBBB	CM043863.1	6030001	6040000	NA	0	NA	NA	NA
BBSS	CM043863.1	6030001	6040000	NA	0	NA	NA	NA
SSSS	CM043863.1	6030001	6040000	NA	0	NA	NA	NA
BBBB	CM043863.1	6040001	6050000	NA	0	NA	NA	NA
BBSS	CM043863.1	6040001	6050000	NA	0	NA	NA	NA
SSSS	CM043863.1	6040001	6050000	NA	0	NA	NA	NA
SSSS	CM043863.1	6050001	6060000	NA	0	NA	NA	NA
BBSS	CM043863.1	6050001	6060000	NA	0	NA	NA	NA
BBBB	CM043863.1	6050001	6060000	NA	0	NA	NA	NA
BBBB	CM043863.1	6060001	6070000	NA	0	NA	NA	NA
BBSS	CM043863.1	6060001	6070000	NA	0	NA	NA	NA
SSSS	CM043863.1	6060001	6070000	NA	0	NA	NA	NA
BBBB	CM043863.1	6070001	6080000	NA	0	NA	NA	NA
BBSS	CM043863.1	6070001	6080000	NA	0	NA	NA	NA
SSSS	CM043863.1	6070001	6080000	NA	0	NA	NA	NA
BBBB	CM043863.1	6080001	6090000	NA	0	NA	NA	NA
BBSS	CM043863.1	6080001	6090000	NA	0	NA	NA	NA
SSSS	CM043863.1	6080001	6090000	NA	0	NA	NA	NA
BBSS	CM043863.1	6090001	6100000	NA	0	NA	NA	NA
SSSS	CM043863.1	6090001	6100000	NA	0	NA	NA	NA
BBBB	CM043863.1	6090001	6100000	NA	0	NA	NA	NA
SSSS	CM043863.1	6100001	6110000	NA	0	NA	NA	NA
BBBB	CM043863.1	6100001	6110000	NA	0	NA	NA	NA
BBSS	CM043863.1	6100001	6110000	NA	0	NA	NA	NA
SSSS	CM043863.1	6110001	6120000	NA	0	NA	NA	NA
BBSS	CM043863.1	6110001	6120000	NA	0	NA	NA	NA
BBBB	CM043863.1	6110001	6120000	NA	0	NA	NA	NA
SSSS	CM043863.1	6120001	6130000	NA	0	NA	NA	NA
BBSS	CM043863.1	6120001	6130000	NA	0	NA	NA	NA
BBBB	CM043863.1	6120001	6130000	NA	0	NA	NA	NA
BBSS	CM043863.1	6130001	6140000	NA	0	NA	NA	NA
BBBB	CM043863.1	6130001	6140000	NA	0	NA	NA	NA
SSSS	CM043863.1	6130001	6140000	NA	0	NA	NA	NA
BBBB	CM043863.1	6140001	6150000	NA	0	NA	NA	NA
SSSS	CM043863.1	6140001	6150000	NA	0	NA	NA	NA
BBSS	CM043863.1	6140001	6150000	NA	0	NA	NA	NA
BBSS	CM043863.1	6150001	6160000	0.0012437810945273	455	35	28140	1890
BBBB	CM043863.1	6150001	6160000	0.0004007786556738	455	7	17466	3009
SSSS	CM043863.1	6150001	6160000	0.0	455	0	67107	2508
BBBB	CM043863.1	6160001	6170000	0.0	1154	0	50448	1482
BBSS	CM043863.1	6160001	6170000	0.0008417624573944	1154	61	72467	3697
SSSS	CM043863.1	6160001	6170000	0.0	1154	0	175237	1325
SSSS	CM043863.1	6170001	6180000	0.0	630	0	96390	0
BBSS	CM043863.1	6170001	6180000	0.0	630	0	40908	672
BBBB	CM043863.1	6170001	6180000	0.0	630	0	28078	272
BBSS	CM043863.1	6180001	6190000	0.0	255	0	13449	3381
SSSS	CM043863.1	6180001	6190000	0.0	255	0	34692	4323
BBBB	CM043863.1	6180001	6190000	0.0	255	0	10931	544
BBBB	CM043863.1	6190001	6200000	NA	0	NA	NA	NA
BBSS	CM043863.1	6190001	6200000	NA	0	NA	NA	NA
SSSS	CM043863.1	6190001	6200000	NA	0	NA	NA	NA
BBSS	CM043863.1	6200001	6210000	NA	0	NA	NA	NA
SSSS	CM043863.1	6200001	6210000	NA	0	NA	NA	NA
BBBB	CM043863.1	6200001	6210000	NA	0	NA	NA	NA
BBBB	CM043863.1	6210001	6220000	NA	0	NA	NA	NA
SSSS	CM043863.1	6210001	6220000	NA	0	NA	NA	NA
BBSS	CM043863.1	6210001	6220000	NA	0	NA	NA	NA
SSSS	CM043863.1	6220001	6230000	NA	0	NA	NA	NA
BBSS	CM043863.1	6220001	6230000	NA	0	NA	NA	NA
BBBB	CM043863.1	6220001	6230000	NA	0	NA	NA	NA
