pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
BBBB	SSSS	CM043863.1	4170001	4180000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4170001	4180000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4180001	4190000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4180001	4190000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4180001	4190000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4190001	4200000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4190001	4200000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4190001	4200000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4200001	4210000	0.0	934	0	106508	5572
BBSS	SSSS	CM043863.1	4200001	4210000	0.0	934	0	193248	8496
BBBB	SSSS	CM043863.1	4200001	4210000	0.0	934	0	166220	1900
BBBB	BBSS	CM043863.1	4210001	4220000	0.0003769059448346	1012	44	116740	4700
BBBB	SSSS	CM043863.1	4210001	4220000	0.0	1012	0	177768	4392
BBSS	SSSS	CM043863.1	4210001	4220000	0.0004212773128124	1012	90	213636	4956
BBBB	BBSS	CM043863.1	4220001	4230000	0.0036036036036036	115	48	13320	480
BBBB	SSSS	CM043863.1	4220001	4230000	0.0032193158953722	115	64	19880	820
BBSS	SSSS	CM043863.1	4220001	4230000	0.0	115	0	24696	144
BBBB	BBSS	CM043863.1	4230001	4240000	0.0	212	0	25440	0
BBBB	SSSS	CM043863.1	4230001	4240000	0.0	212	0	37620	540
BBSS	SSSS	CM043863.1	4230001	4240000	0.0	212	0	45144	648
BBSS	SSSS	CM043863.1	4240001	4250000	0.0	145	0	31240	80
BBBB	BBSS	CM043863.1	4240001	4250000	0.0	145	0	17188	212
BBBB	SSSS	CM043863.1	4240001	4250000	0.0	145	0	25776	324
BBBB	SSSS	CM043863.1	4250001	4260000	0.0	130	0	21256	2144
BBBB	BBSS	CM043863.1	4250001	4260000	0.0	130	0	14184	1416
BBSS	SSSS	CM043863.1	4250001	4260000	0.0	130	0	28056	24
BBBB	BBSS	CM043863.1	4260001	4270000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4260001	4270000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4260001	4270000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4270001	4280000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4270001	4280000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4270001	4280000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4280001	4290000	0.0047824007651841	87	40	8364	2076
BBBB	SSSS	CM043863.1	4280001	4290000	0.0121654501216545	87	180	14796	864
BBSS	SSSS	CM043863.1	4280001	4290000	0.0044742729306487	87	72	16092	2700
BBBB	SSSS	CM043863.1	4290001	4300000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4290001	4300000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4290001	4300000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4300001	4310000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4300001	4310000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4300001	4310000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4310001	4320000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4310001	4320000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4310001	4320000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4320001	4330000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4320001	4330000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4320001	4330000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4330001	4340000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4330001	4340000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4330001	4340000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4340001	4350000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4340001	4350000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4340001	4350000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4350001	4360000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4350001	4360000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4350001	4360000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4360001	4370000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4360001	4370000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4360001	4370000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4370001	4380000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4370001	4380000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4370001	4380000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4380001	4390000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4380001	4390000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4380001	4390000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4390001	4400000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4390001	4400000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4390001	4400000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4400001	4410000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4400001	4410000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4400001	4410000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4410001	4420000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4410001	4420000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4410001	4420000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4420001	4430000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4420001	4430000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4420001	4430000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4430001	4440000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4430001	4440000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4430001	4440000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4440001	4450000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4440001	4450000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4440001	4450000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4450001	4460000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4450001	4460000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4450001	4460000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4460001	4470000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4460001	4470000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4460001	4470000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4470001	4480000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4470001	4480000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4470001	4480000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4480001	4490000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4480001	4490000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4480001	4490000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4490001	4500000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4490001	4500000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4490001	4500000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4500001	4510000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4500001	4510000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4500001	4510000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4510001	4520000	0.0	256	0	29528	1192
BBSS	SSSS	CM043863.1	4510001	4520000	0.0	256	0	52252	3044
BBBB	SSSS	CM043863.1	4510001	4520000	0.0	256	0	45112	968
BBBB	BBSS	CM043863.1	4520001	4530000	0.0	644	0	71856	5424
BBBB	SSSS	CM043863.1	4520001	4530000	0.0	644	0	111664	4256
BBSS	SSSS	CM043863.1	4520001	4530000	0.0	644	0	127764	11340
BBBB	BBSS	CM043863.1	4530001	4540000	0.0	700	0	79744	4256
BBBB	SSSS	CM043863.1	4530001	4540000	0.0	700	0	125072	928
BBSS	SSSS	CM043863.1	4530001	4540000	0.0	700	0	144392	6808
BBBB	BBSS	CM043863.1	4540001	4550000	0.0019629396984924	226	50	25472	1648
BBBB	SSSS	CM043863.1	4540001	4550000	0.0045927740355174	226	180	39192	1488
BBSS	SSSS	CM043863.1	4540001	4550000	0.0019260400616332	226	90	46728	2088
BBBB	SSSS	CM043863.1	4550001	4560000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4550001	4560000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4550001	4560000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4560001	4570000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4560001	4570000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4560001	4570000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4570001	4580000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4570001	4580000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4570001	4580000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4580001	4590000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4580001	4590000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4580001	4590000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4590001	4600000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4590001	4600000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4590001	4600000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4600001	4610000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4600001	4610000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4600001	4610000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4610001	4620000	0.0434782608695652	23	180	4140	0
BBBB	BBSS	CM043863.1	4610001	4620000	0.0217391304347826	23	40	1840	920
BBSS	SSSS	CM043863.1	4610001	4620000	0.0217391304347826	23	72	3312	1656
BBBB	BBSS	CM043863.1	4620001	4630000	0.0	424	0	47928	2952
BBSS	SSSS	CM043863.1	4620001	4630000	0.0	424	0	90708	876
BBBB	SSSS	CM043863.1	4620001	4630000	0.0	424	0	72308	4012
BBBB	BBSS	CM043863.1	4630001	4640000	0.0011756976382309	1017	136	115676	6364
BBBB	SSSS	CM043863.1	4630001	4640000	0.0008149405772495	1017	144	176700	6360
BBSS	SSSS	CM043863.1	4630001	4640000	0.0011280587747546	1017	234	207436	12236
BBBB	BBSS	CM043863.1	4640001	4650000	0.0	97	0	11520	120
BBBB	SSSS	CM043863.1	4640001	4650000	0.0	97	0	17460	0
BBSS	SSSS	CM043863.1	4640001	4650000	0.0	97	0	20736	216
BBBB	SSSS	CM043863.1	4650001	4660000	0.0	33	0	4620	1320
BBBB	BBSS	CM043863.1	4650001	4660000	0.0	33	0	3960	0
BBSS	SSSS	CM043863.1	4650001	4660000	0.0	33	0	5544	1584
BBBB	SSSS	CM043863.1	4660001	4670000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4660001	4670000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4660001	4670000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4670001	4680000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4670001	4680000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4670001	4680000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4680001	4690000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4680001	4690000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4680001	4690000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4690001	4700000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4690001	4700000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4690001	4700000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4700001	4710000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4700001	4710000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4700001	4710000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4710001	4720000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4710001	4720000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4710001	4720000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4720001	4730000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4720001	4730000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4720001	4730000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4730001	4740000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4730001	4740000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4730001	4740000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4740001	4750000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4740001	4750000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4740001	4750000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4750001	4760000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4750001	4760000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4750001	4760000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4760001	4770000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4760001	4770000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4760001	4770000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4770001	4780000	0.0004285959197668	423	20	46664	4096
BBBB	SSSS	CM043863.1	4770001	4780000	0.0005055611729019	423	36	71208	4932
BBSS	SSSS	CM043863.1	4770001	4780000	0.0	423	0	88220	3148
BBSS	SSSS	CM043863.1	4780001	4790000	0.0	403	0	80868	6180
BBBB	BBSS	CM043863.1	4780001	4790000	0.0	403	0	43136	5224
BBBB	SSSS	CM043863.1	4780001	4790000	0.0	403	0	68384	4156
BBBB	SSSS	CM043863.1	4790001	4800000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4790001	4800000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4790001	4800000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4800001	4810000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4800001	4810000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4800001	4810000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4810001	4820000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4810001	4820000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4810001	4820000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4820001	4830000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4820001	4830000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4820001	4830000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4830001	4840000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4830001	4840000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4830001	4840000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4840001	4850000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4840001	4850000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4840001	4850000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4850001	4860000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4850001	4860000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4850001	4860000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4860001	4870000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4860001	4870000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4860001	4870000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4870001	4880000	0.000242755272341	657	32	131820	10092
BBBB	SSSS	CM043863.1	4870001	4880000	0.0	657	0	88744	29516
BBBB	BBSS	CM043863.1	4870001	4880000	0.0002564102564102	657	16	62400	16440
BBBB	BBSS	CM043863.1	4880001	4890000	0.0	148	0	13632	4128
BBSS	SSSS	CM043863.1	4880001	4890000	0.0	148	0	29304	2664
BBBB	SSSS	CM043863.1	4880001	4890000	0.0	148	0	20400	6240
BBSS	SSSS	CM043863.1	4890001	4900000	0.0	63	0	12480	1128
BBBB	SSSS	CM043863.1	4890001	4900000	0.0	63	0	8320	3020
BBBB	BBSS	CM043863.1	4890001	4900000	0.0	63	0	6048	1512
BBBB	BBSS	CM043863.1	4900001	4910000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4900001	4910000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4900001	4910000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4910001	4920000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4910001	4920000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4910001	4920000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4920001	4930000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4920001	4930000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4920001	4930000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4930001	4940000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4930001	4940000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4930001	4940000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4940001	4950000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4940001	4950000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4940001	4950000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4950001	4960000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4950001	4960000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4950001	4960000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4960001	4970000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4960001	4970000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4960001	4970000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4970001	4980000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4970001	4980000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4970001	4980000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4980001	4990000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4980001	4990000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4980001	4990000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	4990001	5000000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	4990001	5000000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	4990001	5000000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	5000001	5010000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	5000001	5010000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	5000001	5010000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	5010001	5020000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	5010001	5020000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	5010001	5020000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	5020001	5030000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	5020001	5030000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	5020001	5030000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	5030001	5040000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	5030001	5040000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	5030001	5040000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	5040001	5050000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	5040001	5050000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	5040001	5050000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	5050001	5060000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	5050001	5060000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	5050001	5060000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	5060001	5070000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	5060001	5070000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	5060001	5070000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	5070001	5080000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	5070001	5080000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	5070001	5080000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	5080001	5090000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	5080001	5090000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	5080001	5090000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	5090001	5100000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	5090001	5100000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	5090001	5100000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	5100001	5110000	0.0	23	0	4140	828
BBBB	BBSS	CM043863.1	5100001	5110000	0.0	23	0	1840	920
BBBB	SSSS	CM043863.1	5100001	5110000	0.0	23	0	3312	828
BBBB	BBSS	CM043863.1	5110001	5120000	0.0	806	0	92016	4704
BBSS	SSSS	CM043863.1	5110001	5120000	0.0	806	0	168192	5904
BBBB	SSSS	CM043863.1	5110001	5120000	0.0	806	0	139076	6004
BBBB	BBSS	CM043863.1	5120001	5130000	0.0013909495548961	743	120	86272	2888
BBBB	SSSS	CM043863.1	5120001	5130000	0.0016677476141943	743	216	129516	4224
BBSS	SSSS	CM043863.1	5120001	5130000	0.0	743	0	156608	3880
BBBB	BBSS	CM043863.1	5130001	5140000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	5130001	5140000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	5130001	5140000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	5140001	5150000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	5140001	5150000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	5140001	5150000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	5150001	5160000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	5150001	5160000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	5150001	5160000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	5160001	5170000	0.0	390	0	44304	2496
BBSS	SSSS	CM043863.1	5160001	5170000	0.0	390	0	80088	4152
BBBB	SSSS	CM043863.1	5160001	5170000	0.0	390	0	68672	1528
BBBB	BBSS	CM043863.1	5170001	5180000	4.5964331678617394e-05	1122	6	130536	4104
BBBB	SSSS	CM043863.1	5170001	5180000	0.0	1122	0	186512	15448
BBSS	SSSS	CM043863.1	5170001	5180000	7.824726134585289e-05	1122	18	230040	12312
BBBB	BBSS	CM043863.1	5180001	5190000	0.0	844	0	97584	3696
BBBB	SSSS	CM043863.1	5180001	5190000	0.0	844	0	132640	19280
BBSS	SSSS	CM043863.1	5180001	5190000	0.0	844	0	160644	21660
BBBB	BBSS	CM043863.1	5190001	5200000	0.0011247328759419	1227	160	142256	4984
BBBB	SSSS	CM043863.1	5190001	5200000	0.0019197506224933	1227	404	210444	10416
BBSS	SSSS	CM043863.1	5190001	5200000	0.0009703399424264	1227	240	247336	17696
BBBB	SSSS	CM043863.1	5200001	5210000	0.0	34	0	4352	1768
BBSS	SSSS	CM043863.1	5200001	5210000	0.0	34	0	6528	816
BBBB	BBSS	CM043863.1	5200001	5210000	0.0	34	0	3264	816
BBBB	BBSS	CM043863.1	5210001	5220000	0.0003445692883895	1157	46	133500	5340
BBBB	SSSS	CM043863.1	5210001	5220000	0.0005359269551409	1157	108	201520	6740
BBSS	SSSS	CM043863.1	5210001	5220000	0.0005147815855272	1157	126	244764	5148
BBBB	BBSS	CM043863.1	5220001	5230000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	5220001	5230000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	5220001	5230000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	5230001	5240000	0.0	227	0	23752	3488
BBBB	SSSS	CM043863.1	5230001	5240000	0.0	227	0	38760	2100
BBSS	SSSS	CM043863.1	5230001	5240000	0.0	227	0	44184	4848
BBBB	BBSS	CM043863.1	5240001	5250000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	5240001	5250000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	5240001	5250000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	5250001	5260000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	5250001	5260000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	5250001	5260000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	5260001	5270000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	5260001	5270000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	5260001	5270000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	5270001	5280000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	5270001	5280000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	5270001	5280000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	5280001	5290000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	5280001	5290000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	5280001	5290000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	5290001	5300000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	5290001	5300000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	5290001	5300000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	5300001	5310000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	5300001	5310000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	5300001	5310000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	5310001	5320000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	5310001	5320000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	5310001	5320000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	5320001	5330000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	5320001	5330000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	5320001	5330000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	5330001	5340000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	5330001	5340000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	5330001	5340000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	5340001	5350000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	5340001	5350000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	5340001	5350000	NA	0	NA	NA	NA
