pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
PPLL	chr19	15100001	15110000	NA	0	NA	NA	NA
WWLL	chr19	15100001	15110000	NA	0	NA	NA	NA
CCPP	chr19	15100001	15110000	NA	0	NA	NA	NA
CCPP	chr19	15110001	15120000	NA	0	NA	NA	NA
PPLL	chr19	15110001	15120000	NA	0	NA	NA	NA
WWLL	chr19	15110001	15120000	NA	0	NA	NA	NA
CCPP	chr19	15120001	15130000	NA	0	NA	NA	NA
PPLL	chr19	15120001	15130000	NA	0	NA	NA	NA
WWLL	chr19	15120001	15130000	NA	0	NA	NA	NA
CCPP	chr19	15130001	15140000	NA	0	NA	NA	NA
PPLL	chr19	15130001	15140000	NA	0	NA	NA	NA
WWLL	chr19	15130001	15140000	NA	0	NA	NA	NA
WWLL	chr19	15140001	15150000	NA	0	NA	NA	NA
PPLL	chr19	15140001	15150000	NA	0	NA	NA	NA
CCPP	chr19	15140001	15150000	NA	0	NA	NA	NA
CCPP	chr19	15150001	15160000	NA	0	NA	NA	NA
PPLL	chr19	15150001	15160000	NA	0	NA	NA	NA
WWLL	chr19	15150001	15160000	NA	0	NA	NA	NA
CCPP	chr19	15160001	15170000	NA	0	NA	NA	NA
PPLL	chr19	15160001	15170000	NA	0	NA	NA	NA
WWLL	chr19	15160001	15170000	NA	0	NA	NA	NA
WWLL	chr19	15170001	15180000	NA	0	NA	NA	NA
PPLL	chr19	15170001	15180000	NA	0	NA	NA	NA
CCPP	chr19	15170001	15180000	NA	0	NA	NA	NA
CCPP	chr19	15180001	15190000	NA	0	NA	NA	NA
PPLL	chr19	15180001	15190000	NA	0	NA	NA	NA
WWLL	chr19	15180001	15190000	NA	0	NA	NA	NA
CCPP	chr19	15190001	15200000	NA	0	NA	NA	NA
PPLL	chr19	15190001	15200000	NA	0	NA	NA	NA
WWLL	chr19	15190001	15200000	NA	0	NA	NA	NA
WWLL	chr19	15200001	15210000	NA	0	NA	NA	NA
PPLL	chr19	15200001	15210000	NA	0	NA	NA	NA
CCPP	chr19	15200001	15210000	NA	0	NA	NA	NA
CCPP	chr19	15210001	15220000	NA	0	NA	NA	NA
PPLL	chr19	15210001	15220000	NA	0	NA	NA	NA
WWLL	chr19	15210001	15220000	NA	0	NA	NA	NA
CCPP	chr19	15220001	15230000	NA	0	NA	NA	NA
PPLL	chr19	15220001	15230000	NA	0	NA	NA	NA
WWLL	chr19	15220001	15230000	NA	0	NA	NA	NA
WWLL	chr19	15230001	15240000	NA	0	NA	NA	NA
PPLL	chr19	15230001	15240000	NA	0	NA	NA	NA
CCPP	chr19	15230001	15240000	NA	0	NA	NA	NA
CCPP	chr19	15240001	15250000	NA	0	NA	NA	NA
PPLL	chr19	15240001	15250000	NA	0	NA	NA	NA
WWLL	chr19	15240001	15250000	NA	0	NA	NA	NA
CCPP	chr19	15250001	15260000	NA	0	NA	NA	NA
PPLL	chr19	15250001	15260000	NA	0	NA	NA	NA
WWLL	chr19	15250001	15260000	NA	0	NA	NA	NA
PPLL	chr19	15260001	15270000	NA	0	NA	NA	NA
WWLL	chr19	15260001	15270000	NA	0	NA	NA	NA
CCPP	chr19	15260001	15270000	NA	0	NA	NA	NA
PPLL	chr19	15270001	15280000	NA	0	NA	NA	NA
WWLL	chr19	15270001	15280000	NA	0	NA	NA	NA
CCPP	chr19	15270001	15280000	NA	0	NA	NA	NA
PPLL	chr19	15280001	15290000	NA	0	NA	NA	NA
WWLL	chr19	15280001	15290000	NA	0	NA	NA	NA
CCPP	chr19	15280001	15290000	NA	0	NA	NA	NA
WWLL	chr19	15290001	15300000	NA	0	NA	NA	NA
CCPP	chr19	15290001	15300000	NA	0	NA	NA	NA
PPLL	chr19	15290001	15300000	NA	0	NA	NA	NA
CCPP	chr19	15300001	15310000	NA	0	NA	NA	NA
PPLL	chr19	15300001	15310000	NA	0	NA	NA	NA
WWLL	chr19	15300001	15310000	NA	0	NA	NA	NA
CCPP	chr19	15310001	15320000	NA	0	NA	NA	NA
PPLL	chr19	15310001	15320000	NA	0	NA	NA	NA
WWLL	chr19	15310001	15320000	NA	0	NA	NA	NA
CCPP	chr19	15320001	15330000	NA	0	NA	NA	NA
PPLL	chr19	15320001	15330000	NA	0	NA	NA	NA
WWLL	chr19	15320001	15330000	NA	0	NA	NA	NA
WWLL	chr19	15330001	15340000	NA	0	NA	NA	NA
PPLL	chr19	15330001	15340000	NA	0	NA	NA	NA
CCPP	chr19	15330001	15340000	NA	0	NA	NA	NA
CCPP	chr19	15340001	15350000	NA	0	NA	NA	NA
PPLL	chr19	15340001	15350000	NA	0	NA	NA	NA
WWLL	chr19	15340001	15350000	NA	0	NA	NA	NA
CCPP	chr19	15350001	15360000	NA	0	NA	NA	NA
PPLL	chr19	15350001	15360000	NA	0	NA	NA	NA
WWLL	chr19	15350001	15360000	NA	0	NA	NA	NA
CCPP	chr19	15360001	15370000	NA	0	NA	NA	NA
PPLL	chr19	15360001	15370000	NA	0	NA	NA	NA
WWLL	chr19	15360001	15370000	NA	0	NA	NA	NA
WWLL	chr19	15370001	15380000	NA	0	NA	NA	NA
CCPP	chr19	15370001	15380000	NA	0	NA	NA	NA
PPLL	chr19	15370001	15380000	NA	0	NA	NA	NA
CCPP	chr19	15380001	15390000	NA	0	NA	NA	NA
PPLL	chr19	15380001	15390000	NA	0	NA	NA	NA
WWLL	chr19	15380001	15390000	NA	0	NA	NA	NA
CCPP	chr19	15390001	15400000	NA	0	NA	NA	NA
PPLL	chr19	15390001	15400000	NA	0	NA	NA	NA
WWLL	chr19	15390001	15400000	NA	0	NA	NA	NA
PPLL	chr19	15400001	15410000	NA	0	NA	NA	NA
WWLL	chr19	15400001	15410000	NA	0	NA	NA	NA
CCPP	chr19	15400001	15410000	NA	0	NA	NA	NA
WWLL	chr19	15410001	15420000	NA	0	NA	NA	NA
PPLL	chr19	15410001	15420000	NA	0	NA	NA	NA
CCPP	chr19	15410001	15420000	NA	0	NA	NA	NA
WWLL	chr19	15420001	15430000	NA	0	NA	NA	NA
PPLL	chr19	15420001	15430000	NA	0	NA	NA	NA
CCPP	chr19	15420001	15430000	NA	0	NA	NA	NA
CCPP	chr19	15430001	15440000	NA	0	NA	NA	NA
WWLL	chr19	15430001	15440000	NA	0	NA	NA	NA
PPLL	chr19	15430001	15440000	NA	0	NA	NA	NA
CCPP	chr19	15440001	15450000	NA	0	NA	NA	NA
WWLL	chr19	15440001	15450000	NA	0	NA	NA	NA
PPLL	chr19	15440001	15450000	NA	0	NA	NA	NA
WWLL	chr19	15450001	15460000	NA	0	NA	NA	NA
PPLL	chr19	15450001	15460000	NA	0	NA	NA	NA
CCPP	chr19	15450001	15460000	NA	0	NA	NA	NA
WWLL	chr19	15460001	15470000	NA	0	NA	NA	NA
PPLL	chr19	15460001	15470000	NA	0	NA	NA	NA
CCPP	chr19	15460001	15470000	NA	0	NA	NA	NA
WWLL	chr19	15470001	15480000	NA	0	NA	NA	NA
PPLL	chr19	15470001	15480000	NA	0	NA	NA	NA
CCPP	chr19	15470001	15480000	NA	0	NA	NA	NA
WWLL	chr19	15480001	15490000	NA	0	NA	NA	NA
PPLL	chr19	15480001	15490000	NA	0	NA	NA	NA
CCPP	chr19	15480001	15490000	NA	0	NA	NA	NA
WWLL	chr19	15490001	15500000	NA	0	NA	NA	NA
PPLL	chr19	15490001	15500000	NA	0	NA	NA	NA
CCPP	chr19	15490001	15500000	NA	0	NA	NA	NA
CCPP	chr19	15500001	15510000	NA	0	NA	NA	NA
WWLL	chr19	15500001	15510000	NA	0	NA	NA	NA
PPLL	chr19	15500001	15510000	NA	0	NA	NA	NA
WWLL	chr19	15510001	15520000	NA	0	NA	NA	NA
PPLL	chr19	15510001	15520000	NA	0	NA	NA	NA
CCPP	chr19	15510001	15520000	NA	0	NA	NA	NA
WWLL	chr19	15520001	15530000	NA	0	NA	NA	NA
PPLL	chr19	15520001	15530000	NA	0	NA	NA	NA
CCPP	chr19	15520001	15530000	NA	0	NA	NA	NA
WWLL	chr19	15530001	15540000	NA	0	NA	NA	NA
PPLL	chr19	15530001	15540000	NA	0	NA	NA	NA
CCPP	chr19	15530001	15540000	NA	0	NA	NA	NA
WWLL	chr19	15540001	15550000	NA	0	NA	NA	NA
CCPP	chr19	15540001	15550000	NA	0	NA	NA	NA
PPLL	chr19	15540001	15550000	NA	0	NA	NA	NA
CCPP	chr19	15550001	15560000	NA	0	NA	NA	NA
PPLL	chr19	15550001	15560000	NA	0	NA	NA	NA
WWLL	chr19	15550001	15560000	NA	0	NA	NA	NA
CCPP	chr19	15560001	15570000	NA	0	NA	NA	NA
PPLL	chr19	15560001	15570000	NA	0	NA	NA	NA
WWLL	chr19	15560001	15570000	NA	0	NA	NA	NA
PPLL	chr19	15570001	15580000	NA	0	NA	NA	NA
CCPP	chr19	15570001	15580000	NA	0	NA	NA	NA
WWLL	chr19	15570001	15580000	NA	0	NA	NA	NA
CCPP	chr19	15580001	15590000	NA	0	NA	NA	NA
PPLL	chr19	15580001	15590000	NA	0	NA	NA	NA
WWLL	chr19	15580001	15590000	NA	0	NA	NA	NA
CCPP	chr19	15590001	15600000	NA	0	NA	NA	NA
PPLL	chr19	15590001	15600000	NA	0	NA	NA	NA
WWLL	chr19	15590001	15600000	NA	0	NA	NA	NA
CCPP	chr19	15600001	15610000	NA	0	NA	NA	NA
PPLL	chr19	15600001	15610000	NA	0	NA	NA	NA
WWLL	chr19	15600001	15610000	NA	0	NA	NA	NA
WWLL	chr19	15610001	15620000	NA	0	NA	NA	NA
CCPP	chr19	15610001	15620000	NA	0	NA	NA	NA
PPLL	chr19	15610001	15620000	NA	0	NA	NA	NA
WWLL	chr19	15620001	15630000	NA	0	NA	NA	NA
CCPP	chr19	15620001	15630000	NA	0	NA	NA	NA
PPLL	chr19	15620001	15630000	NA	0	NA	NA	NA
CCPP	chr19	15630001	15640000	NA	0	NA	NA	NA
PPLL	chr19	15630001	15640000	NA	0	NA	NA	NA
WWLL	chr19	15630001	15640000	NA	0	NA	NA	NA
CCPP	chr19	15640001	15650000	NA	0	NA	NA	NA
PPLL	chr19	15640001	15650000	NA	0	NA	NA	NA
WWLL	chr19	15640001	15650000	NA	0	NA	NA	NA
CCPP	chr19	15650001	15660000	NA	0	NA	NA	NA
PPLL	chr19	15650001	15660000	NA	0	NA	NA	NA
WWLL	chr19	15650001	15660000	NA	0	NA	NA	NA
WWLL	chr19	15660001	15670000	NA	0	NA	NA	NA
PPLL	chr19	15660001	15670000	NA	0	NA	NA	NA
CCPP	chr19	15660001	15670000	NA	0	NA	NA	NA
CCPP	chr19	15670001	15680000	NA	0	NA	NA	NA
PPLL	chr19	15670001	15680000	NA	0	NA	NA	NA
WWLL	chr19	15670001	15680000	NA	0	NA	NA	NA
CCPP	chr19	15680001	15690000	NA	0	NA	NA	NA
PPLL	chr19	15680001	15690000	NA	0	NA	NA	NA
WWLL	chr19	15680001	15690000	NA	0	NA	NA	NA
CCPP	chr19	15690001	15700000	NA	0	NA	NA	NA
PPLL	chr19	15690001	15700000	NA	0	NA	NA	NA
WWLL	chr19	15690001	15700000	NA	0	NA	NA	NA
WWLL	chr19	15700001	15710000	NA	0	NA	NA	NA
PPLL	chr19	15700001	15710000	NA	0	NA	NA	NA
CCPP	chr19	15700001	15710000	NA	0	NA	NA	NA
CCPP	chr19	15710001	15720000	NA	0	NA	NA	NA
PPLL	chr19	15710001	15720000	NA	0	NA	NA	NA
WWLL	chr19	15710001	15720000	NA	0	NA	NA	NA
CCPP	chr19	15720001	15730000	NA	0	NA	NA	NA
PPLL	chr19	15720001	15730000	NA	0	NA	NA	NA
WWLL	chr19	15720001	15730000	NA	0	NA	NA	NA
CCPP	chr19	15730001	15740000	NA	0	NA	NA	NA
PPLL	chr19	15730001	15740000	NA	0	NA	NA	NA
WWLL	chr19	15730001	15740000	NA	0	NA	NA	NA
WWLL	chr19	15740001	15750000	NA	0	NA	NA	NA
PPLL	chr19	15740001	15750000	NA	0	NA	NA	NA
CCPP	chr19	15740001	15750000	NA	0	NA	NA	NA
CCPP	chr19	15750001	15760000	NA	0	NA	NA	NA
PPLL	chr19	15750001	15760000	NA	0	NA	NA	NA
WWLL	chr19	15750001	15760000	NA	0	NA	NA	NA
CCPP	chr19	15760001	15770000	NA	0	NA	NA	NA
PPLL	chr19	15760001	15770000	NA	0	NA	NA	NA
WWLL	chr19	15760001	15770000	NA	0	NA	NA	NA
CCPP	chr19	15770001	15780000	NA	0	NA	NA	NA
PPLL	chr19	15770001	15780000	NA	0	NA	NA	NA
WWLL	chr19	15770001	15780000	NA	0	NA	NA	NA
PPLL	chr19	15780001	15790000	NA	0	NA	NA	NA
WWLL	chr19	15780001	15790000	NA	0	NA	NA	NA
CCPP	chr19	15780001	15790000	NA	0	NA	NA	NA
PPLL	chr19	15790001	15800000	NA	0	NA	NA	NA
WWLL	chr19	15790001	15800000	NA	0	NA	NA	NA
CCPP	chr19	15790001	15800000	NA	0	NA	NA	NA
CCPP	chr19	15800001	15810000	NA	0	NA	NA	NA
PPLL	chr19	15800001	15810000	NA	0	NA	NA	NA
WWLL	chr19	15800001	15810000	NA	0	NA	NA	NA
CCPP	chr19	15810001	15820000	NA	0	NA	NA	NA
PPLL	chr19	15810001	15820000	NA	0	NA	NA	NA
WWLL	chr19	15810001	15820000	NA	0	NA	NA	NA
CCPP	chr19	15820001	15830000	NA	0	NA	NA	NA
PPLL	chr19	15820001	15830000	NA	0	NA	NA	NA
WWLL	chr19	15820001	15830000	NA	0	NA	NA	NA
CCPP	chr19	15830001	15840000	NA	0	NA	NA	NA
PPLL	chr19	15830001	15840000	NA	0	NA	NA	NA
WWLL	chr19	15830001	15840000	NA	0	NA	NA	NA
WWLL	chr19	15840001	15850000	NA	0	NA	NA	NA
PPLL	chr19	15840001	15850000	NA	0	NA	NA	NA
CCPP	chr19	15840001	15850000	NA	0	NA	NA	NA
CCPP	chr19	15850001	15860000	NA	0	NA	NA	NA
WWLL	chr19	15850001	15860000	NA	0	NA	NA	NA
PPLL	chr19	15850001	15860000	NA	0	NA	NA	NA
CCPP	chr19	15860001	15870000	NA	0	NA	NA	NA
PPLL	chr19	15860001	15870000	NA	0	NA	NA	NA
WWLL	chr19	15860001	15870000	NA	0	NA	NA	NA
CCPP	chr19	15870001	15880000	NA	0	NA	NA	NA
PPLL	chr19	15870001	15880000	NA	0	NA	NA	NA
WWLL	chr19	15870001	15880000	NA	0	NA	NA	NA
CCPP	chr19	15880001	15890000	NA	0	NA	NA	NA
PPLL	chr19	15880001	15890000	NA	0	NA	NA	NA
WWLL	chr19	15880001	15890000	NA	0	NA	NA	NA
WWLL	chr19	15890001	15900000	NA	0	NA	NA	NA
PPLL	chr19	15890001	15900000	NA	0	NA	NA	NA
CCPP	chr19	15890001	15900000	NA	0	NA	NA	NA
WWLL	chr19	15900001	15910000	NA	0	NA	NA	NA
CCPP	chr19	15900001	15910000	NA	0	NA	NA	NA
PPLL	chr19	15900001	15910000	NA	0	NA	NA	NA
PPLL	chr19	15910001	15920000	NA	0	NA	NA	NA
WWLL	chr19	15910001	15920000	NA	0	NA	NA	NA
CCPP	chr19	15910001	15920000	NA	0	NA	NA	NA
CCPP	chr19	15920001	15930000	NA	0	NA	NA	NA
PPLL	chr19	15920001	15930000	NA	0	NA	NA	NA
WWLL	chr19	15920001	15930000	NA	0	NA	NA	NA
CCPP	chr19	15930001	15940000	NA	0	NA	NA	NA
PPLL	chr19	15930001	15940000	NA	0	NA	NA	NA
WWLL	chr19	15930001	15940000	NA	0	NA	NA	NA
WWLL	chr19	15940001	15950000	NA	0	NA	NA	NA
CCPP	chr19	15940001	15950000	NA	0	NA	NA	NA
PPLL	chr19	15940001	15950000	NA	0	NA	NA	NA
WWLL	chr19	15950001	15960000	NA	0	NA	NA	NA
PPLL	chr19	15950001	15960000	NA	0	NA	NA	NA
CCPP	chr19	15950001	15960000	NA	0	NA	NA	NA
CCPP	chr19	15960001	15970000	NA	0	NA	NA	NA
PPLL	chr19	15960001	15970000	NA	0	NA	NA	NA
WWLL	chr19	15960001	15970000	NA	0	NA	NA	NA
WWLL	chr19	15970001	15980000	NA	0	NA	NA	NA
CCPP	chr19	15970001	15980000	NA	0	NA	NA	NA
PPLL	chr19	15970001	15980000	NA	0	NA	NA	NA
PPLL	chr19	15980001	15990000	NA	0	NA	NA	NA
WWLL	chr19	15980001	15990000	NA	0	NA	NA	NA
CCPP	chr19	15980001	15990000	NA	0	NA	NA	NA
PPLL	chr19	15990001	16000000	NA	0	NA	NA	NA
WWLL	chr19	15990001	16000000	NA	0	NA	NA	NA
CCPP	chr19	15990001	16000000	NA	0	NA	NA	NA
CCPP	chr19	16000001	16010000	NA	0	NA	NA	NA
PPLL	chr19	16000001	16010000	NA	0	NA	NA	NA
WWLL	chr19	16000001	16010000	NA	0	NA	NA	NA
CCPP	chr19	16010001	16020000	NA	0	NA	NA	NA
PPLL	chr19	16010001	16020000	NA	0	NA	NA	NA
WWLL	chr19	16010001	16020000	NA	0	NA	NA	NA
CCPP	chr19	16020001	16030000	NA	0	NA	NA	NA
PPLL	chr19	16020001	16030000	NA	0	NA	NA	NA
WWLL	chr19	16020001	16030000	NA	0	NA	NA	NA
WWLL	chr19	16030001	16040000	NA	0	NA	NA	NA
CCPP	chr19	16030001	16040000	NA	0	NA	NA	NA
PPLL	chr19	16030001	16040000	NA	0	NA	NA	NA
PPLL	chr19	16040001	16050000	NA	0	NA	NA	NA
WWLL	chr19	16040001	16050000	NA	0	NA	NA	NA
CCPP	chr19	16040001	16050000	NA	0	NA	NA	NA
CCPP	chr19	16050001	16060000	NA	0	NA	NA	NA
PPLL	chr19	16050001	16060000	NA	0	NA	NA	NA
WWLL	chr19	16050001	16060000	NA	0	NA	NA	NA
CCPP	chr19	16060001	16070000	NA	0	NA	NA	NA
PPLL	chr19	16060001	16070000	NA	0	NA	NA	NA
WWLL	chr19	16060001	16070000	NA	0	NA	NA	NA
CCPP	chr19	16070001	16080000	NA	0	NA	NA	NA
PPLL	chr19	16070001	16080000	NA	0	NA	NA	NA
WWLL	chr19	16070001	16080000	NA	0	NA	NA	NA
WWLL	chr19	16080001	16090000	NA	0	NA	NA	NA
PPLL	chr19	16080001	16090000	NA	0	NA	NA	NA
CCPP	chr19	16080001	16090000	NA	0	NA	NA	NA
CCPP	chr19	16090001	16100000	NA	0	NA	NA	NA
PPLL	chr19	16090001	16100000	NA	0	NA	NA	NA
WWLL	chr19	16090001	16100000	NA	0	NA	NA	NA
CCPP	chr19	16100001	16110000	NA	0	NA	NA	NA
PPLL	chr19	16100001	16110000	NA	0	NA	NA	NA
WWLL	chr19	16100001	16110000	NA	0	NA	NA	NA
CCPP	chr19	16110001	16120000	NA	0	NA	NA	NA
PPLL	chr19	16110001	16120000	NA	0	NA	NA	NA
WWLL	chr19	16110001	16120000	NA	0	NA	NA	NA
WWLL	chr19	16120001	16130000	NA	0	NA	NA	NA
PPLL	chr19	16120001	16130000	NA	0	NA	NA	NA
CCPP	chr19	16120001	16130000	NA	0	NA	NA	NA
CCPP	chr19	16130001	16140000	NA	0	NA	NA	NA
PPLL	chr19	16130001	16140000	NA	0	NA	NA	NA
WWLL	chr19	16130001	16140000	NA	0	NA	NA	NA
CCPP	chr19	16140001	16150000	NA	0	NA	NA	NA
PPLL	chr19	16140001	16150000	NA	0	NA	NA	NA
WWLL	chr19	16140001	16150000	NA	0	NA	NA	NA
WWLL	chr19	16150001	16160000	NA	0	NA	NA	NA
PPLL	chr19	16150001	16160000	NA	0	NA	NA	NA
CCPP	chr19	16150001	16160000	NA	0	NA	NA	NA
CCPP	chr19	16160001	16170000	NA	0	NA	NA	NA
PPLL	chr19	16160001	16170000	NA	0	NA	NA	NA
WWLL	chr19	16160001	16170000	NA	0	NA	NA	NA
CCPP	chr19	16170001	16180000	NA	0	NA	NA	NA
PPLL	chr19	16170001	16180000	NA	0	NA	NA	NA
WWLL	chr19	16170001	16180000	NA	0	NA	NA	NA
PPLL	chr19	16180001	16190000	NA	0	NA	NA	NA
WWLL	chr19	16180001	16190000	NA	0	NA	NA	NA
CCPP	chr19	16180001	16190000	NA	0	NA	NA	NA
PPLL	chr19	16190001	16200000	NA	0	NA	NA	NA
WWLL	chr19	16190001	16200000	NA	0	NA	NA	NA
CCPP	chr19	16190001	16200000	NA	0	NA	NA	NA
WWLL	chr19	16200001	16210000	NA	0	NA	NA	NA
PPLL	chr19	16200001	16210000	NA	0	NA	NA	NA
CCPP	chr19	16200001	16210000	NA	0	NA	NA	NA
CCPP	chr19	16210001	16220000	NA	0	NA	NA	NA
PPLL	chr19	16210001	16220000	NA	0	NA	NA	NA
WWLL	chr19	16210001	16220000	NA	0	NA	NA	NA
CCPP	chr19	16220001	16230000	NA	0	NA	NA	NA
PPLL	chr19	16220001	16230000	NA	0	NA	NA	NA
WWLL	chr19	16220001	16230000	NA	0	NA	NA	NA
CCPP	chr19	16230001	16240000	NA	0	NA	NA	NA
PPLL	chr19	16230001	16240000	NA	0	NA	NA	NA
WWLL	chr19	16230001	16240000	NA	0	NA	NA	NA
CCPP	chr19	16240001	16250000	NA	0	NA	NA	NA
PPLL	chr19	16240001	16250000	NA	0	NA	NA	NA
WWLL	chr19	16240001	16250000	NA	0	NA	NA	NA
PPLL	chr19	16250001	16260000	NA	0	NA	NA	NA
WWLL	chr19	16250001	16260000	NA	0	NA	NA	NA
CCPP	chr19	16250001	16260000	NA	0	NA	NA	NA
CCPP	chr19	16260001	16270000	0.0	84	0	3780	0
PPLL	chr19	16260001	16270000	0.0	84	0	5544	2100
WWLL	chr19	16260001	16270000	0.0	84	0	7644	0
CCPP	chr19	16270001	16280000	NA	0	NA	NA	NA
PPLL	chr19	16270001	16280000	NA	0	NA	NA	NA
WWLL	chr19	16270001	16280000	NA	0	NA	NA	NA
CCPP	chr19	16280001	16290000	NA	0	NA	NA	NA
PPLL	chr19	16280001	16290000	NA	0	NA	NA	NA
WWLL	chr19	16280001	16290000	NA	0	NA	NA	NA
PPLL	chr19	16290001	16300000	NA	0	NA	NA	NA
WWLL	chr19	16290001	16300000	NA	0	NA	NA	NA
CCPP	chr19	16290001	16300000	NA	0	NA	NA	NA
WWLL	chr19	16300001	16310000	NA	0	NA	NA	NA
CCPP	chr19	16300001	16310000	NA	0	NA	NA	NA
PPLL	chr19	16300001	16310000	NA	0	NA	NA	NA
CCPP	chr19	16310001	16320000	NA	0	NA	NA	NA
PPLL	chr19	16310001	16320000	NA	0	NA	NA	NA
WWLL	chr19	16310001	16320000	NA	0	NA	NA	NA
CCPP	chr19	16320001	16330000	NA	0	NA	NA	NA
PPLL	chr19	16320001	16330000	NA	0	NA	NA	NA
WWLL	chr19	16320001	16330000	NA	0	NA	NA	NA
CCPP	chr19	16330001	16340000	NA	0	NA	NA	NA
PPLL	chr19	16330001	16340000	NA	0	NA	NA	NA
WWLL	chr19	16330001	16340000	NA	0	NA	NA	NA
CCPP	chr19	16340001	16350000	NA	0	NA	NA	NA
PPLL	chr19	16340001	16350000	NA	0	NA	NA	NA
WWLL	chr19	16340001	16350000	NA	0	NA	NA	NA
CCPP	chr19	16350001	16360000	NA	0	NA	NA	NA
PPLL	chr19	16350001	16360000	NA	0	NA	NA	NA
WWLL	chr19	16350001	16360000	NA	0	NA	NA	NA
CCPP	chr19	16360001	16370000	NA	0	NA	NA	NA
PPLL	chr19	16360001	16370000	NA	0	NA	NA	NA
WWLL	chr19	16360001	16370000	NA	0	NA	NA	NA
CCPP	chr19	16370001	16380000	NA	0	NA	NA	NA
PPLL	chr19	16370001	16380000	NA	0	NA	NA	NA
WWLL	chr19	16370001	16380000	NA	0	NA	NA	NA
CCPP	chr19	16380001	16390000	NA	0	NA	NA	NA
PPLL	chr19	16380001	16390000	NA	0	NA	NA	NA
WWLL	chr19	16380001	16390000	NA	0	NA	NA	NA
PPLL	chr19	16390001	16400000	NA	0	NA	NA	NA
CCPP	chr19	16390001	16400000	NA	0	NA	NA	NA
WWLL	chr19	16390001	16400000	NA	0	NA	NA	NA
CCPP	chr19	16400001	16410000	NA	0	NA	NA	NA
PPLL	chr19	16400001	16410000	NA	0	NA	NA	NA
WWLL	chr19	16400001	16410000	NA	0	NA	NA	NA
PPLL	chr19	16410001	16420000	NA	0	NA	NA	NA
WWLL	chr19	16410001	16420000	NA	0	NA	NA	NA
CCPP	chr19	16410001	16420000	NA	0	NA	NA	NA
PPLL	chr19	16420001	16430000	NA	0	NA	NA	NA
WWLL	chr19	16420001	16430000	NA	0	NA	NA	NA
CCPP	chr19	16420001	16430000	NA	0	NA	NA	NA
CCPP	chr19	16430001	16440000	NA	0	NA	NA	NA
PPLL	chr19	16430001	16440000	NA	0	NA	NA	NA
WWLL	chr19	16430001	16440000	NA	0	NA	NA	NA
CCPP	chr19	16440001	16450000	NA	0	NA	NA	NA
PPLL	chr19	16440001	16450000	NA	0	NA	NA	NA
WWLL	chr19	16440001	16450000	NA	0	NA	NA	NA
CCPP	chr19	16450001	16460000	NA	0	NA	NA	NA
PPLL	chr19	16450001	16460000	NA	0	NA	NA	NA
WWLL	chr19	16450001	16460000	NA	0	NA	NA	NA
CCPP	chr19	16460001	16470000	NA	0	NA	NA	NA
PPLL	chr19	16460001	16470000	NA	0	NA	NA	NA
WWLL	chr19	16460001	16470000	NA	0	NA	NA	NA
CCPP	chr19	16470001	16480000	NA	0	NA	NA	NA
PPLL	chr19	16470001	16480000	NA	0	NA	NA	NA
WWLL	chr19	16470001	16480000	NA	0	NA	NA	NA
CCPP	chr19	16480001	16490000	NA	0	NA	NA	NA
WWLL	chr19	16480001	16490000	NA	0	NA	NA	NA
PPLL	chr19	16480001	16490000	NA	0	NA	NA	NA
PPLL	chr19	16490001	16500000	NA	0	NA	NA	NA
CCPP	chr19	16490001	16500000	NA	0	NA	NA	NA
WWLL	chr19	16490001	16500000	NA	0	NA	NA	NA
WWLL	chr19	16500001	16510000	NA	0	NA	NA	NA
CCPP	chr19	16500001	16510000	NA	0	NA	NA	NA
PPLL	chr19	16500001	16510000	NA	0	NA	NA	NA
WWLL	chr19	16510001	16520000	NA	0	NA	NA	NA
CCPP	chr19	16510001	16520000	NA	0	NA	NA	NA
PPLL	chr19	16510001	16520000	NA	0	NA	NA	NA
CCPP	chr19	16520001	16530000	NA	0	NA	NA	NA
PPLL	chr19	16520001	16530000	NA	0	NA	NA	NA
WWLL	chr19	16520001	16530000	NA	0	NA	NA	NA
CCPP	chr19	16530001	16540000	NA	0	NA	NA	NA
PPLL	chr19	16530001	16540000	NA	0	NA	NA	NA
WWLL	chr19	16530001	16540000	NA	0	NA	NA	NA
CCPP	chr19	16540001	16550000	NA	0	NA	NA	NA
PPLL	chr19	16540001	16550000	NA	0	NA	NA	NA
WWLL	chr19	16540001	16550000	NA	0	NA	NA	NA
WWLL	chr19	16550001	16560000	NA	0	NA	NA	NA
CCPP	chr19	16550001	16560000	NA	0	NA	NA	NA
PPLL	chr19	16550001	16560000	NA	0	NA	NA	NA
WWLL	chr19	16560001	16570000	NA	0	NA	NA	NA
PPLL	chr19	16560001	16570000	NA	0	NA	NA	NA
CCPP	chr19	16560001	16570000	NA	0	NA	NA	NA
CCPP	chr19	16570001	16580000	NA	0	NA	NA	NA
PPLL	chr19	16570001	16580000	NA	0	NA	NA	NA
WWLL	chr19	16570001	16580000	NA	0	NA	NA	NA
CCPP	chr19	16580001	16590000	NA	0	NA	NA	NA
PPLL	chr19	16580001	16590000	NA	0	NA	NA	NA
WWLL	chr19	16580001	16590000	NA	0	NA	NA	NA
WWLL	chr19	16590001	16600000	NA	0	NA	NA	NA
CCPP	chr19	16590001	16600000	NA	0	NA	NA	NA
PPLL	chr19	16590001	16600000	NA	0	NA	NA	NA
