gene_id	chr	start	stop	gene
ENSMUSG00000074754	2	144594054	144595366	Smim26
ENSMUSG00000027430	2	144599897	144768758	Dtd1
ENSMUSG00000092833	2	144618143	144618233	Gm24823
ENSMUSG00000084306	2	144756329	144758582	Gm11743
ENSMUSG00000027431	2	144823656	144824415	Scp2d1
ENSMUSG00000082858	2	144930858	144931678	Gm11746
ENSMUSG00000063873	2	145167754	145642166	Slc24a3
ENSMUSG00000087158	2	145337648	145379381	Gm14093
ENSMUSG00000088711	2	145352843	145352936	Gm22731
ENSMUSG00000088213	2	145481407	145481731	Gm22390
ENSMUSG00000084178	2	145510194	145510657	Gm11759
ENSMUSG00000074753	2	145550652	145554982	Gm14092
ENSMUSG00000001768	2	145675215	145887616	Rin2
ENSMUSG00000081722	2	145701414	145701725	Gm11763
ENSMUSG00000092758	2	145878286	145878473	Gm25026
ENSMUSG00000083014	2	145892082	145892704	Gm11764
ENSMUSG00000002728	2	145902099	145916425	Naa20
ENSMUSG00000001767	2	145917479	145935014	Crnkl1
ENSMUSG00000037143	2	145934784	146215039	Cfap61
ENSMUSG00000068154	2	146221921	146225020	Insm1
ENSMUSG00000037110	2	146239879	146512344	Ralgapa2
ENSMUSG00000085958	2	146259286	146267160	A930019D19Rik
ENSMUSG00000042938	2	146305547	146306389	Gm14117
ENSMUSG00000085796	2	146542931	146546108	4933406D12Rik
ENSMUSG00000080870	2	146754707	146755705	Gm14111
ENSMUSG00000087618	2	146828327	146839732	Gm14114
ENSMUSG00000074749	2	146855864	146970097	Kiz
ENSMUSG00000027433	2	147012996	147078000	Xrn2
ENSMUSG00000054160	2	147083316	147085445	Nkx2-4
ENSMUSG00000082158	2	147146408	147147212	Gm14116
ENSMUSG00000027434	2	147177546	147194243	Nkx2-2
ENSMUSG00000086509	2	147184083	147331681	Nkx2-2os
ENSMUSG00000053545	2	147187424	147188407	6430503K07Rik
ENSMUSG00000089316	2	147250462	147250785	Gm22261
ENSMUSG00000081971	2	147280603	147281084	Gm14115
ENSMUSG00000084371	2	147289755	147290730	Gm14113
ENSMUSG00000098763	2	147307181	147307638	Nkx2-2os
ENSMUSG00000084774	2	147323562	147325087	Gm14110
ENSMUSG00000087521	2	147357454	147362793	AI646519
ENSMUSG00000037034	2	147361925	147393295	Pax1
ENSMUSG00000083126	2	147402954	147403262	Gm14109
ENSMUSG00000080844	2	147642848	147643177	Gm14107
ENSMUSG00000081741	2	147668015	147668452	Gm14106
ENSMUSG00000051986	2	147710693	147717632	A530006G24Rik
ENSMUSG00000065791	2	147874772	147874878	Gm25516
ENSMUSG00000086141	2	147944740	148040203	9030622O22Rik
ENSMUSG00000037025	2	148042877	148046969	Foxa2
ENSMUSG00000099304	2	148053124	148053202	Gm27420
ENSMUSG00000083750	2	148071346	148071839	Gm14108
ENSMUSG00000089458	2	148151150	148151462	Gm24221
ENSMUSG00000037014	2	148395344	148396767	Sstr4
ENSMUSG00000074743	2	148404466	148408188	Thbd
ENSMUSG00000082911	2	148419032	148419266	Gm14119
ENSMUSG00000027435	2	148436640	148443563	Cd93
ENSMUSG00000087678	2	148468890	148478780	Gm14120
ENSMUSG00000088870	2	148624711	148624822	Gm25866
ENSMUSG00000036992	2	148672601	148676027	Nxt1
ENSMUSG00000027439	2	148681023	148692949	Gzf1
ENSMUSG00000027438	2	148693985	148732467	Napb
ENSMUSG00000055177	2	148750358	148755433	Cstl1
ENSMUSG00000036958	2	148768609	148771497	Cst11
ENSMUSG00000027444	2	148782009	148785937	8030411F24Rik
ENSMUSG00000027443	2	148789361	148793546	Cst12
ENSMUSG00000027442	2	148798785	148805595	Cst8
ENSMUSG00000036924	2	148820081	148830410	Cst13
ENSMUSG00000027445	2	148835147	148838738	Cst9
ENSMUSG00000027446	2	148846711	148865038	9230104L09Rik
ENSMUSG00000027447	2	148871722	148875692	Cst3
ENSMUSG00000103559	2	148889924	148890288	Gm38221
ENSMUSG00000081580	2	148927735	148931707	Gm14129
ENSMUSG00000063507	2	148990343	149003251	Gm1330
ENSMUSG00000074739	2	149015732	149017237	Gm10750
ENSMUSG00000086963	2	149257277	149262145	Gm14135
ENSMUSG00000081314	2	149333071	149334789	Gm14132
ENSMUSG00000081470	2	149356687	149357405	Gm14131
ENSMUSG00000033156	2	149405057	149410293	Cst10
ENSMUSG00000089270	2	149566194	149566285	Gm24551
ENSMUSG00000081494	2	149743175	149744161	Gm14130
ENSMUSG00000087029	2	149743927	149798743	Gm14133
ENSMUSG00000074736	2	149829211	150004392	Syndig1
ENSMUSG00000074737	2	149830524	149831213	C530025M09Rik
ENSMUSG00000083055	2	150110582	150111576	Gm14140
ENSMUSG00000068134	2	150114406	150136708	Zfp120
ENSMUSG00000074837	2	150178882	150179679	Gm10770
ENSMUSG00000079009	2	150181755	150193279	Gm14139
ENSMUSG00000060336	2	150218073	150240725	Zfp937
ENSMUSG00000074735	2	150254518	150255591	Gm21994
ENSMUSG00000079008	2	150257517	150270300	Gm14124
ENSMUSG00000084320	2	150305528	150306516	Gm14125
ENSMUSG00000063364	2	150310935	150362765	3300002I08Rik
ENSMUSG00000095315	2	150323702	150363071	Gm10130
ENSMUSG00000083077	2	150378878	150379272	Gm14126
ENSMUSG00000083964	2	150398256	150399399	Gm14122
ENSMUSG00000068130	2	150407141	150451486	Zfp442
ENSMUSG00000082740	2	150469411	150470165	Gm14127
ENSMUSG00000074731	2	150470991	150485091	Zfp345
ENSMUSG00000083325	2	150499466	150500845	Gm14121
ENSMUSG00000081092	2	150521093	150522300	Gm14128
ENSMUSG00000068129	2	150570415	150578944	Cst7
ENSMUSG00000033096	2	150583080	150608567	Apmap
ENSMUSG00000086407	2	150606233	150610254	Gm14123
ENSMUSG00000027452	2	150618105	150668500	Acss1
ENSMUSG00000087406	2	150667494	150668935	E130215H24Rik
ENSMUSG00000033080	2	150680702	150689360	Vsx1
ENSMUSG00000086563	2	150704536	150706876	Platr15
ENSMUSG00000100630	2	150723984	150724621	Gm28450
ENSMUSG00000097818	2	150748281	150750762	Gm26681
ENSMUSG00000033068	2	150749042	150771675	Entpd6
ENSMUSG00000033059	2	150786735	150831758	Pygb
ENSMUSG00000032046	2	150832493	150904741	Abhd12
ENSMUSG00000087887	2	150883723	150883866	Gm23598
ENSMUSG00000027454	2	150905400	150931280	Gins1
ENSMUSG00000082341	2	150933533	150933889	Gm14143
ENSMUSG00000068115	2	150934519	151039382	Ninl
ENSMUSG00000084264	2	150946327	150946809	Gm14142
ENSMUSG00000082375	2	150992182	150992964	Gm14141
ENSMUSG00000053916	2	151029685	151039398	Nanp
ENSMUSG00000088444	2	151059955	151060083	Gm22187
ENSMUSG00000088433	2	151073655	151073790	Gm24199
ENSMUSG00000079006	2	151086786	151092350	Gm14151
ENSMUSG00000079005	2	151098245	151103818	Gm14147
ENSMUSG00000085805	2	151104892	151106326	Gm14145
ENSMUSG00000088890	2	151123853	151123988	Gm22517
ENSMUSG00000067352	2	151205195	151231614	Gm14149
ENSMUSG00000087337	2	151264603	151278836	Gm14144
ENSMUSG00000089575	2	151282975	151283110	Gm23005
ENSMUSG00000088808	2	151300944	151301079	Gm24077
ENSMUSG00000087609	2	151301974	151316247	4930442J19Rik
ENSMUSG00000088941	2	151372363	151372498	Gm23261
ENSMUSG00000083391	2	151374008	151375047	Gm14148
ENSMUSG00000087495	2	151380650	151432402	Gm14152
ENSMUSG00000087890	2	151435794	151435929	Gm24868
ENSMUSG00000082809	2	151458956	151460309	Gm14150
ENSMUSG00000086659	2	151462045	151469613	Gm14146
ENSMUSG00000061525	2	151470542	151476153	4921509C19Rik
ENSMUSG00000027455	2	151494182	151511414	Nsfl1c
ENSMUSG00000087433	2	151540731	151542348	Gm14167
ENSMUSG00000032966	2	151542483	151561692	Fkbp1a
ENSMUSG00000027456	2	151572622	151590005	Sdcbp2
ENSMUSG00000027457	2	151590549	151632593	Snph
ENSMUSG00000074704	2	151645404	151668533	Rad21l
ENSMUSG00000087035	2	151679361	151686339	Tmem74bos
ENSMUSG00000081777	2	151699476	151699926	Gm14159
ENSMUSG00000044364	2	151702008	151712157	Tmem74b
ENSMUSG00000032869	2	151715812	151744186	Psmf1
ENSMUSG00000086800	2	151747578	151749978	4930556L07Rik
ENSMUSG00000083088	2	151797107	151798245	Gm14153
ENSMUSG00000087033	2	151829067	151832108	Gm14155
ENSMUSG00000032852	2	151842927	151874668	Rspo4
ENSMUSG00000086620	2	151865315	151866960	Rspo4os
ENSMUSG00000027460	2	151911210	151945337	Angpt4
ENSMUSG00000087004	2	151947273	151950641	Gm14154
ENSMUSG00000088491	2	151967529	151967617	Mir1953
ENSMUSG00000027459	2	151969398	151980219	Fam110a
ENSMUSG00000027463	2	151996511	152009258	Slc52a3
ENSMUSG00000085946	2	152074855	152076808	AA387200
ENSMUSG00000060257	2	152081529	152095802	Scrt2
ENSMUSG00000032802	2	152105516	152111376	Srxn1
ENSMUSG00000068079	2	152143561	152149097	Tcf15
ENSMUSG00000081087	2	152185291	152185682	Rps15a-ps7
ENSMUSG00000074698	2	152226839	152281852	Csnk2a1
ENSMUSG00000027465	2	152293828	152313996	Tbc1d20
ENSMUSG00000027466	2	152316334	152332653	Rbck1
ENSMUSG00000032715	2	152337422	152344032	Trib3
ENSMUSG00000068062	2	152345669	152375324	Gm14164
ENSMUSG00000081434	2	152353615	152354566	Gm14165
ENSMUSG00000059361	2	152368755	152376638	Nrsn2
ENSMUSG00000051817	2	152393611	152398063	Sox12
ENSMUSG00000074682	2	152411955	152415027	Zcchc3
ENSMUSG00000032680	2	152415587	152444330	6820408C15Rik
ENSMUSG00000088139	2	152417262	152417324	Gm27343
ENSMUSG00000083230	2	152457771	152458078	Gm14158
ENSMUSG00000074681	2	152459055	152464620	Defb23
ENSMUSG00000082689	2	152467394	152467876	Gm14156
ENSMUSG00000049560	2	152477063	152479934	Defb20
ENSMUSG00000027468	2	152485663	152490138	Defb22
ENSMUSG00000074680	2	152507798	152511692	Defb26
ENSMUSG00000074679	2	152518255	152521447	Defb28
ENSMUSG00000044249	2	152538714	152540098	Defb29
ENSMUSG00000084935	2	152549714	152553932	Gm14161
ENSMUSG00000090485	2	152569338	152569538	Gm17416
ENSMUSG00000056544	2	152572744	152574944	Defb21
ENSMUSG00000050645	2	152576086	152580312	Defb19
ENSMUSG00000062124	2	152593191	152599399	Defb45
ENSMUSG00000044863	2	152604327	152612729	Defb36
ENSMUSG00000089684	2	152609174	152609390	Gm14163
ENSMUSG00000074678	2	152622356	152623053	Defb25
ENSMUSG00000000359	2	152626951	152635198	Rem1
ENSMUSG00000087148	2	152652883	152654330	1700030C14Rik
ENSMUSG00000019188	2	152669461	152708670	H13
ENSMUSG00000042814	2	152687035	152687946	Mcts2
ENSMUSG00000097722	2	152694733	152696692	Gm26841
ENSMUSG00000042745	2	152736251	152737410	Id1
ENSMUSG00000082318	2	152745707	152746307	Gm14162
ENSMUSG00000009876	2	152754173	152765037	Cox4i2
ENSMUSG00000093306	2	152772788	152772889	Gm23802
ENSMUSG00000007659	2	152780668	152831728	Bcl2l1
ENSMUSG00000027469	2	152847964	152895321	Tpx2
ENSMUSG00000093746	2	152865067	152865126	Mir5622
ENSMUSG00000027470	2	152911352	152923068	Mylk2
ENSMUSG00000074676	2	152931898	152933208	Foxs1
ENSMUSG00000042662	2	152940997	152951698	Dusp15
ENSMUSG00000074673	2	152962485	153008482	Ttll9
ENSMUSG00000089898	2	152990017	152991631	Gm14199
ENSMUSG00000027472	2	153008890	153015427	Pdrg1
ENSMUSG00000042631	2	153031852	153055775	Xkr7
ENSMUSG00000027474	2	153065955	153081735	Ccm2l
ENSMUSG00000003283	2	153108468	153151441	Hck
ENSMUSG00000089499	2	153155013	153155115	Gm25643
ENSMUSG00000068040	2	153161303	153210466	Tm9sf4
ENSMUSG00000074671	2	153222370	153225441	Tspyl3
ENSMUSG00000051413	2	153227759	153241426	Plagl2
ENSMUSG00000046020	2	153241533	153270247	Pofut1
ENSMUSG00000027475	2	153291413	153333390	Kif3b
ENSMUSG00000073236	2	153341157	153346073	2500004C02Rik
ENSMUSG00000042548	2	153345829	153404007	Asxl1
ENSMUSG00000061411	2	153407462	153529971	Nol4l
ENSMUSG00000082283	2	153413849	153414130	Gm14472
ENSMUSG00000079001	2	153492790	153493841	4930404H24Rik
ENSMUSG00000056941	2	153616933	153632781	Commd7
ENSMUSG00000079000	2	153648690	153650286	Dnmt3bos
ENSMUSG00000027478	2	153649450	153687730	Dnmt3b
ENSMUSG00000082079	2	153696652	153729907	Dnmt3c
ENSMUSG00000027479	2	153741274	153773310	Mapre1
ENSMUSG00000044083	2	153779931	153844751	Efcab8
ENSMUSG00000083097	2	153826171	153826605	Gm14494
ENSMUSG00000027480	2	153856188	153871084	Sun5
ENSMUSG00000027481	2	153875045	153895270	Bpifb2
ENSMUSG00000068009	2	153900388	153912795	Bpifb6
ENSMUSG00000068008	2	153918230	153932996	Bpifb3
ENSMUSG00000074665	2	153938212	153964101	Bpifb4
ENSMUSG00000078998	2	153974945	154000495	Bpifa6
ENSMUSG00000042459	2	154008265	154016079	Bpifa2
ENSMUSG00000096084	2	154052269	154056639	Gm21850
ENSMUSG00000081013	2	154086835	154087414	Gm14497
ENSMUSG00000027482	2	154130336	154138356	Bpifa3
ENSMUSG00000027483	2	154142880	154149219	Bpifa1
ENSMUSG00000027484	2	154162607	154168450	Bpifa5
ENSMUSG00000027485	2	154190818	154220369	Bpifb1
ENSMUSG00000038572	2	154223742	154240902	Bpifb5
ENSMUSG00000067998	2	154257854	154271245	Bpifb9a
ENSMUSG00000083732	2	154284213	154285261	Gm14197
ENSMUSG00000067996	2	154307227	154320646	Bpifb9b
ENSMUSG00000027487	2	154335380	154373010	Cdk5rap1
ENSMUSG00000027488	2	154376313	154408099	Snta1
ENSMUSG00000038533	2	154436481	154539356	Cbfa2t2
ENSMUSG00000027489	2	154544399	154558890	Necab3
ENSMUSG00000038523	2	154547085	154550003	1700003F12Rik
ENSMUSG00000078129	2	154551776	154553276	Actl10
ENSMUSG00000027490	2	154559407	154569892	E2f1
ENSMUSG00000000876	2	154585758	154603708	Pxmp4
ENSMUSG00000097602	2	154612937	154613437	4930519P11Rik
ENSMUSG00000059842	2	154613297	154646821	Zfp341
ENSMUSG00000085483	2	154630002	154632636	Gm14198
ENSMUSG00000038467	2	154651705	154694785	Chmp4b
ENSMUSG00000082064	2	154703809	154704699	Rpl5-ps2
ENSMUSG00000083975	2	154713502	154713722	Gm14215
ENSMUSG00000085691	2	154722352	154738451	Gm14216
ENSMUSG00000098640	2	154769255	154770030	Gm14214
ENSMUSG00000027593	2	154791096	154867261	Raly
ENSMUSG00000027596	2	154791402	155051012	a
ENSMUSG00000074656	2	154871410	154892935	Eif2s2
ENSMUSG00000084897	2	155018266	155027104	Gm14226
ENSMUSG00000027597	2	155059310	155074497	Ahcy
ENSMUSG00000109877	2	155074181	155099510	Gm45609
ENSMUSG00000087254	2	155097789	155100081	2310005A03Rik
ENSMUSG00000027598	2	155133509	155226855	Itch
ENSMUSG00000082596	2	155198632	155199260	Gm14227
ENSMUSG00000047459	2	155236533	155250277	Dynlrb1
ENSMUSG00000027602	2	155276297	155278073	Map1lc3a
ENSMUSG00000038383	2	155278243	155357430	Pigu
ENSMUSG00000076216	2	155356817	155356925	Mir695
ENSMUSG00000038375	2	155381059	155389850	Trp53inp2
ENSMUSG00000038369	2	155390656	155473894	Ncoa6
ENSMUSG00000080237	2	155459501	155460892	Gm14239
ENSMUSG00000083341	2	155486047	155486369	Gm14238
ENSMUSG00000027603	2	155490379	155518237	Ggt7
ENSMUSG00000027605	2	155517948	155585724	Acss2
ENSMUSG00000093624	2	155542647	155542937	Mipep-ps
ENSMUSG00000093687	2	155546385	155546846	Gm20637
ENSMUSG00000086529	2	155547040	155556930	Acss2os
ENSMUSG00000027610	2	155563181	155592810	Gss
ENSMUSG00000085317	2	155591131	155592851	Gssos2
ENSMUSG00000085010	2	155592319	155594955	Gssos1
ENSMUSG00000087616	2	155593565	155594475	Gm14257
ENSMUSG00000074652	2	155611212	155634307	Myh7b
ENSMUSG00000076312	2	155622880	155622958	Mir499
ENSMUSG00000038324	2	155634271	155692384	Trpc4ap
ENSMUSG00000088695	2	155652892	155653024	Gm22334
ENSMUSG00000038312	2	155701677	155729475	Edem2
ENSMUSG00000092123	2	155735810	155735866	Gm17581
ENSMUSG00000027611	2	155751117	155755471	Procr
ENSMUSG00000027612	2	155775342	155818366	Mmp24
ENSMUSG00000074649	2	155817730	155819426	BC029722
ENSMUSG00000027613	2	155819832	155826925	Eif6
ENSMUSG00000086754	2	155826788	155827953	Gm16098
ENSMUSG00000074647	2	155827548	155834854	Fam83c
ENSMUSG00000005882	2	155846894	155930310	Uqcc1
ENSMUSG00000078972	2	155940728	155942750	Gm15557
ENSMUSG00000038259	2	155941023	155945367	Gdf5
ENSMUSG00000038241	2	155956458	155998900	Cep250
ENSMUSG00000074646	2	155973279	156007977	6430550D23Rik
ENSMUSG00000005881	2	156008045	156018279	Ergic3
ENSMUSG00000013338	2	156019139	156052947	Fer1l4
ENSMUSG00000081002	2	156056128	156056673	Gm14240
ENSMUSG00000038180	2	156065175	156070617	Spag4
ENSMUSG00000074643	2	156071842	156111965	Cpne1
ENSMUSG00000098950	2	156071845	156127092	Gm28036
ENSMUSG00000103285	2	156084610	156086291	Gm37274
ENSMUSG00000089824	2	156091958	156111978	Rbm12
ENSMUSG00000027618	2	156123639	156144186	Nfs1
ENSMUSG00000067847	2	156144039	156145797	Romo1
ENSMUSG00000027620	2	156147239	156180238	Rbm39
ENSMUSG00000038116	2	156196466	156309952	Phf20
ENSMUSG00000046229	2	156311847	156312704	Scand1
ENSMUSG00000038085	2	156312299	156375638	Cnbd2
ENSMUSG00000081751	2	156322402	156322680	Gm14251
ENSMUSG00000076231	2	156322552	156322647	Gm22759
ENSMUSG00000085546	2	156332317	156339381	Gm14252
ENSMUSG00000082321	2	156347202	156347840	Gm14253
ENSMUSG00000087323	2	156377925	156378968	Gm14170
ENSMUSG00000088637	2	156386107	156386322	Gm22316
ENSMUSG00000084017	2	156386741	156387222	Rpl21-ps9
ENSMUSG00000102869	2	156388065	156392979	2900097C17Rik
ENSMUSG00000061272	2	156410897	156411174	Gm14173
ENSMUSG00000076230	2	156410929	156411024	Gm22758
ENSMUSG00000027624	2	156420909	156543214	Epb41l1
ENSMUSG00000086872	2	156445033	156447608	Gm14225
ENSMUSG00000085524	2	156451906	156455651	Gm14224
ENSMUSG00000027628	2	156547584	156568972	Aar2
ENSMUSG00000055494	2	156571792	156577457	Gm14168
ENSMUSG00000086118	2	156609206	156613422	Gm14169
ENSMUSG00000061689	2	156613705	156764363	Dlgap4
ENSMUSG00000087508	2	156614447	156615448	Gm14174
ENSMUSG00000083498	2	156632825	156633468	Gm14172
ENSMUSG00000086638	2	156714540	156720909	4930405A21Rik
ENSMUSG00000067818	2	156775420	156781658	Myl9
ENSMUSG00000082196	2	156789812	156790403	Gm14231
ENSMUSG00000087179	2	156833049	156839892	Gm14230
ENSMUSG00000062175	2	156840007	156855570	Tgif2
ENSMUSG00000085741	2	156844351	156862963	5430405H02Rik
ENSMUSG00000102323	2	156846370	156849715	Gm37790
ENSMUSG00000074629	2	156856616	156857946	4930518I15Rik
ENSMUSG00000098755	2	156860305	156860550	Gm27651
ENSMUSG00000027637	2	156863128	156873563	Rab5if
ENSMUSG00000027636	2	156872457	156887192	Sla2
ENSMUSG00000080880	2	156888854	156915383	Gm14278
ENSMUSG00000083831	2	156889464	156890007	Gm14248
ENSMUSG00000081616	2	156892882	156893118	Gm14247
ENSMUSG00000027634	2	156927345	156992056	Ndrg3
ENSMUSG00000098750	2	156964158	156964293	Gm27653
ENSMUSG00000082163	2	156994173	156994892	Gm14276
ENSMUSG00000027635	2	156995265	157007154	Dsn1
ENSMUSG00000055485	2	157015799	157079254	Soga1
ENSMUSG00000074628	2	157087055	157096482	Tldc2
ENSMUSG00000027639	2	157097533	157135265	Samhd1
ENSMUSG00000027641	2	157145893	157204534	Rbl1
ENSMUSG00000084113	2	157168820	157169179	Gm14277
ENSMUSG00000074627	2	157208550	157279549	Mroh8
ENSMUSG00000027642	2	157279017	157326319	Rpn2
ENSMUSG00000027643	2	157329497	157347506	Ghrh
ENSMUSG00000063019	2	157367594	157396763	Manbal
ENSMUSG00000027646	2	157418444	157471862	Src
ENSMUSG00000081740	2	157521697	157522028	Gm14279
ENSMUSG00000082329	2	157528869	157528985	Gm14287
ENSMUSG00000087445	2	157544266	157545469	Gm14286
ENSMUSG00000067787	2	157556362	157571274	Blcap
ENSMUSG00000067786	2	157560078	157562522	Nnat
ENSMUSG00000077990	2	157562361	157562447	Gm23134
ENSMUSG00000087547	2	157595583	157597320	Platr27
ENSMUSG00000077290	2	157713668	157713801	Gm25407
ENSMUSG00000084417	2	157726000	157726098	Gm23463
ENSMUSG00000027649	2	157737401	157891614	Ctnnbl1
ENSMUSG00000062846	2	157901536	157902012	Gm14176
ENSMUSG00000037843	2	157914653	157944719	Vstm2l
ENSMUSG00000027650	2	157981803	158028433	Tti1
ENSMUSG00000027651	2	158028497	158132297	Rprd1b
ENSMUSG00000100860	2	158070367	158091797	2010009K17Rik
ENSMUSG00000037820	2	158116402	158146436	Tgm2
ENSMUSG00000092283	2	158117154	158117905	Gm20412
ENSMUSG00000037813	2	158182533	158229222	D630003M21Rik
ENSMUSG00000078957	2	158192008	158195749	1700060C20Rik
ENSMUSG00000098765	2	158243504	158243565	Mir7685
ENSMUSG00000052922	2	158258094	158284531	Bpi
ENSMUSG00000016024	2	158306493	158332852	Lbp
ENSMUSG00000085385	2	158353700	158361580	Snhg17
ENSMUSG00000065362	2	158356424	158356554	Gm24411
ENSMUSG00000064995	2	158358360	158358472	Gm26003
ENSMUSG00000100992	2	158359797	158359928	Gm23925
ENSMUSG00000064405	2	158359798	158359929	Gm23925
ENSMUSG00000044349	2	158375638	158386145	Snhg11
ENSMUSG00000065840	2	158378222	158378354	Gm25187
ENSMUSG00000064585	2	158379534	158379666	Gm25129
ENSMUSG00000083168	2	158402727	158403015	Gm14201
ENSMUSG00000083715	2	158406508	158406818	Gm14202
ENSMUSG00000027652	2	158409848	158499253	Ralgapb
ENSMUSG00000081800	2	158468169	158468360	Gm14200
ENSMUSG00000084644	2	158487602	158487687	Gm24379
ENSMUSG00000044405	2	158502612	158508198	Adig
ENSMUSG00000074625	2	158512796	158550762	Arhgap40
ENSMUSG00000086496	2	158595472	158610723	Gm14204
ENSMUSG00000037771	2	158610767	158615748	Slc32a1
ENSMUSG00000087563	2	158610910	158611820	Gm14205
ENSMUSG00000037761	2	158624888	158639211	Actr5
ENSMUSG00000093120	2	158638583	158638640	Mir3474
ENSMUSG00000037754	2	158665398	158766334	Ppp1r16b
ENSMUSG00000093040	2	158740138	158740263	Gm26141
ENSMUSG00000027654	2	158768093	158786637	Fam83d
ENSMUSG00000027655	2	158794807	158858214	Dhx35
ENSMUSG00000104628	2	159069863	159069955	Gm44319
ENSMUSG00000077188	2	159139361	159139492	Gm25090
ENSMUSG00000083913	2	159456170	159456457	Gm14219
ENSMUSG00000083451	2	159777676	159778207	Gm11445
ENSMUSG00000081215	2	159858425	159859290	Gm11446
ENSMUSG00000086558	2	159911773	159947376	Gm14223
ENSMUSG00000085198	2	159947341	159981288	4933416E03Rik
ENSMUSG00000083329	2	159978274	159978722	Gm14220
ENSMUSG00000086653	2	160016653	160040619	9130015L21Rik
ENSMUSG00000074623	2	160311393	160334162	Gm826
ENSMUSG00000074622	2	160363703	160367065	Mafb
ENSMUSG00000078956	2	160568379	160619971	Gm14221
ENSMUSG00000078955	2	160583357	160585191	Gm14222
ENSMUSG00000094247	2	160624468	160624592	Gm23968
ENSMUSG00000070544	2	160645888	160722764	Top1
ENSMUSG00000016933	2	160731300	160775760	Plcg1
ENSMUSG00000098889	2	160743927	160751909	Gm27206
ENSMUSG00000035877	2	160748708	160872998	Zhx3
ENSMUSG00000085303	2	160840836	160888028	Gm16751
ENSMUSG00000081854	2	160845613	160846470	Gm11447
ENSMUSG00000027412	2	160880670	160906002	Lpin3
ENSMUSG00000050700	2	160906437	160912328	Emilin3
ENSMUSG00000087147	2	160925541	160926648	Gm14228
